-19.0000  0.00000000
-18.3214  0.00000000
-17.6429  0.00000000
-16.9643  0.00000000
-16.2857  0.00000001
-15.6071  0.00000004
-14.9286  0.00000017
-14.2500  0.00000064
-13.5714  0.00000248
-12.8929  0.00000967
-12.2143  0.00003689
-11.5357  0.00013283
-10.8571  0.00042625
-10.1786  0.00108433
-9.5000  0.00187223
-8.8214  0.00204426
-8.1429  0.00141153
-7.4643  0.00063958
-6.7857  0.00022159
-6.1071  0.00008164
-5.4286  0.00008091
-4.7500  0.00018543
-4.0714  0.00039407
-3.3929  0.00060027
-2.7143  0.00062003
-2.0357  0.00042155
-1.3571  0.00019421
-0.6786  0.00011065
 0.0000  0.00022530
 0.6786  0.00068712
 1.3571  0.00189294
 2.0357  0.00410982
 2.7143  0.00615565
 3.3929  0.00603214
 4.0714  0.00393453
 4.7500  0.00247559
 5.4286  0.00401691
 6.1071  0.01220368
 6.7857  0.03873410
 7.4643  0.11116131
 8.1429  0.24784990
 8.8214  0.36715877
 9.5000  0.34372957
 10.1786  0.20125265
 10.8571  0.07877813
 11.5357  0.02407837
 12.2143  0.00647769
 12.8929  0.00163122
 13.5714  0.00039996
 14.2500  0.00009714
 14.9286  0.00002335
 15.6071  0.00000548
 16.2857  0.00000126
 16.9643  0.00000029
 17.6429  0.00000007
 18.3214  0.00000002
