22 50 0.00000987 0.096680007054 0.00000000 0.00000000 0.00000000 0.00000000
19 50 0.00000993 0.096868671971 0.00000000 0.00000000 0.00000000 0.00000000
7 50 0.00001300 0.097218499889 0.00000000 0.00000000 0.00000000 0.00000000
23 50 0.00001365 0.096635679966 0.00000000 0.00000000 0.00000000 0.00000000
28 50 0.00001614 0.096542633838 0.00000000 0.00000000 0.00000000 0.00000000
34 50 0.00001672 0.096145116064 0.00000000 0.00000000 0.00000000 0.00000000
18 50 0.00002284 0.096938504065 0.00000000 0.00000000 0.00000000 0.00000000
1 50 0.00003818 0.097381209654 0.00000000 0.00000000 0.00000000 0.00000000
2 50 0.00004268 0.097286706932 0.00000000 0.00000000 0.00000000 0.00000000
38 50 0.00005401 0.095933538727 0.00000000 0.00000000 0.00000000 0.00000000
12 50 0.00005643 0.097076603974 0.00000000 0.00000000 0.00000000 0.00000000
46 50 0.00010201 0.095652442282 0.00000000 0.00000000 0.00000000 0.00000001
10 50 0.00011354 0.097097549493 0.00000000 0.00000000 0.00000000 0.00000001
42 50 0.00012494 0.095806160240 0.00000000 0.00000000 0.00000000 0.00000002
26 50 0.00013542 0.096612204077 0.00000000 0.00000002 0.00000000 0.00000000
14 50 0.02380829 0.097017989384 0.00007332 0.00043344 0.00013340 0.00000000
15 50 0.02381776 0.097017988630 0.00007338 0.00013395 0.00043333 0.00000000
48 50 0.04079838 0.095605928729 0.00021218 0.00079322 0.00086982 0.00000147
47 50 0.04080398 0.095605932402 0.00021224 0.00087049 0.00079437 0.00000010
45 50 0.08298748 0.095724459760 0.00087900 0.00309084 0.00379607 0.00000001
44 50 0.08304344 0.095724463882 0.00088018 0.00379989 0.00309632 0.00000000
32 50 0.09999365 0.096169922383 0.00128210 0.00601281 0.00398592 0.00000000
33 50 0.10000330 0.096169922095 0.00128235 0.00398634 0.00601433 0.00000000
30 50 0.10610889 0.096455088964 0.00144800 0.00682452 0.00443458 0.00000000
29 50 0.10611277 0.096455089200 0.00144810 0.00443348 0.00682644 0.00000000
5 50 0.11550254 0.097237366251 0.00172964 0.00796938 0.00537146 0.00000000
6 50 0.11552034 0.097237365028 0.00173017 0.00537538 0.00796957 0.00000000
3 50 0.13283708 0.097282230317 0.00228882 0.00618096 0.01146473 0.00000000
4 50 0.13285728 0.097282228121 0.00228951 0.01147236 0.00617870 0.00000000
40 50 0.13850691 0.095808821565 0.00245068 0.00735333 0.01183083 0.00000001
