0 0.01121559 0.07922392  0.00001329  0.000000302215  0.000028146284  0.000097340951
1 0.02163373 0.07923899  0.00004945  0.000211580350  0.000024242742  0.000232195006
2 0.01205788 0.07924095  0.00001536  0.000001612766  0.000120523412  0.000023256370
3 2.33169478 0.07931502  0.57495994  0.005644539833  4.897219595727  0.533936404214
4 2.33649156 0.07931563  0.57733242  0.132381498192  0.511231521320  4.815579768660
5 2.34327460 0.07931838  0.58070954  5.361274399101  0.031927370889  0.097734101467
6 0.00317219 0.07998991  0.00000107  0.000001793163  0.000006877147  0.000001392500
7 0.00473118 0.08000104  0.00000239  0.000000000641  0.000018507176  0.000003876261
8 0.02868807 0.08016984  0.00008797  0.000117191853  0.000622189017  0.000083624267
9 0.02781634 0.08017111  0.00008271  0.000165240613  0.000001606505  0.000606901626
10 0.02390209 0.08019216  0.00006109  0.000037736044  0.000110683642  0.000422890441
11 0.00031377 0.08050163  0.00000001  0.000000000149  0.000000050573  0.000000047731
12 2.99999300 0.08117236  0.97406375  0.017687747373  7.454597092708  1.527673132669
13 3.00843846 0.08117352  0.97956976  1.975847703837  1.326086204067  5.748768037510
14 3.02732625 0.08117881  0.99197307  7.172996523489  0.224827032031  1.766880693629
15 0.01802662 0.08134683  0.00003525  0.000025665437  0.000036386794  0.000262906924
16 0.00910523 0.08138242  0.00000900  0.000000799060  0.000079313926  0.000002792242
17 0.01482199 0.08138258  0.00002384  0.000046178145  0.000070496074  0.000103017200
18 0.11164049 0.08155049  0.00135522  0.000002052427  0.010766511170  0.001695036383
19 0.06080252 0.08158111  0.00040213  0.000427351553  0.002509346331  0.000760248944
20 0.19594667 0.08181588  0.00418844  0.024235143708  0.003289543160  0.010870410065
21 0.19437381 0.08181729  0.00412154  0.000779488044  0.033464259142  0.003537429929
22 0.19189679 0.08181814  0.00401720  0.012410850168  0.000940712813  0.023472813969
23 0.06451793 0.08210957  0.00045572  0.000172056048  0.001599472713  0.002391034868
24 0.07239891 0.08211635  0.00057389  0.000921567181  0.001547264363  0.002772770170
25 0.00785225 0.08214013  0.00000675  0.000000510389  0.000048797390  0.000012350104
26 0.00329097 0.08275744  0.00000120  0.000000883160  0.000008307950  0.000001639396
27 0.00552775 0.08276323  0.00000337  0.000000013122  0.000023957656  0.000006585207
28 0.27973669 0.08295029  0.00865477  0.071600086692  0.002090079100  0.004562449273
29 0.32307906 0.08297047  0.01154729  0.009861981997  0.031753350197  0.062764745530
30 0.32399102 0.08297144  0.01161270  0.000026570361  0.070835506762  0.034108103521
31 0.00297750 0.08326770  0.00000098  0.000000461417  0.000005651235  0.000002752858
32 0.00902019 0.08326836  0.00000903  0.000004059554  0.000042991625  0.000034312592
33 0.00792365 0.08326882  0.00000697  0.000001598213  0.000020408993  0.000040777040
34 2.20355205 0.08337219  0.53976729  0.122860273296  2.765581449441  1.967199908901
35 2.20591159 0.08337245  0.54092557  0.763673306117  1.989144319256  2.113228334734
36 2.20189255 0.08337488  0.53897202  3.971236554713  0.104818514067  0.772275717456
37 0.01496776 0.08341118  0.00002492  0.000002502569  0.000090711125  0.000130820126
38 0.05490298 0.08343282  0.00033533  0.000125172336  0.000600691090  0.002288473530
39 0.07744252 0.08345196  0.00066732  0.000698939395  0.000003799611  0.005294604248
40 0.06535190 0.08345419  0.00047523  0.000237781931  0.004004072210  0.000029016828
41 0.01581192 0.08366467  0.00002789  0.000000123882  0.000217221362  0.000032671447
42 0.00833558 0.08367091  0.00000775  0.000006708119  0.000046537623  0.000016236091
43 0.77853958 0.08422942  0.06807128  0.002386628098  0.603737013985  0.000000231004
44 0.77608694 0.08423008  0.06764359  0.005753581602  0.000006225828  0.596551129145
45 0.73981563 0.08423790  0.06147425  0.541516637479  0.001822585850  0.003987939420
46 0.00462477 0.08430954  0.00000240  0.000001922973  0.000009855265  0.000009610218
47 0.00326952 0.08444873  0.00000120  0.000004973940  0.000004635743  0.000001080082
48 0.00480426 0.08445019  0.00000260  0.000014988540  0.000002738397  0.000005354019
49 0.00170160 0.08448300  0.00000033  0.000000005351  0.000002467679  0.000000422427
50 0.10327676 0.08886743  0.00126382  0.007166176041  0.000298739504  0.003201174407
51 0.10413445 0.08886822  0.00128491  0.000086437827  0.008879636721  0.001877908393
52 0.09902030 0.08886874  0.00116181  0.002602080904  0.001595488774  0.005607450355
53 0.00038921 0.08895488  0.00000002  0.000000004979  0.000000000884  0.000000145618
54 0.00079826 0.08895665  0.00000008  0.000000008910  0.000000432092  0.000000196218
55 0.00031277 0.08895939  0.00000001  0.000000000013  0.000000020124  0.000000077690
56 0.00028539 0.08902844  0.00000001  0.000000005789  0.000000060834  0.000000014824
57 0.00017590 0.08903130  0.00000000  0.000000002306  0.000000028294  0.000000000342
58 0.01034769 0.08905480  0.00001271  0.000000013559  0.000083108376  0.000023952797
59 0.00651403 0.08905764  0.00000504  0.000002823529  0.000023290982  0.000016318098
60 0.03619860 0.08914341  0.00015574  0.000062510269  0.000273088164  0.000974739851
61 0.04804379 0.08921464  0.00027457  0.000431719015  0.001553548070  0.000322938430
62 0.03715858 0.08921705  0.00016425  0.000407419131  0.000012503558  0.000960837588
63 0.00014611 0.08950853  0.00000000  0.000000003656  0.000000000004  0.000000017687
64 2.04726293 0.08968790  0.50121016  3.677276592658  0.167220184972  0.346788746564
65 1.74167441 0.08969228  0.36276697  0.055537758625  0.934153900685  2.043738097541
66 1.95757623 0.08969323  0.45828513  0.399111706107  2.576814293397  0.856178701578
67 0.87377713 0.08969860  0.09131156  0.014570397457  0.195073044123  0.553843026100
68 0.45993283 0.08970256  0.02530069  0.007108521649  0.046883790370  0.157545896525
69 0.41842530 0.08970361  0.02094038  0.022313295534  0.083895643378  0.068870792711
70 0.04181970 0.08971045  0.00020919  0.000481971002  0.000070952531  0.001195964013
71 0.05980207 0.08976020  0.00042801  0.000083627381  0.002909113113  0.000583547502
72 0.04431074 0.08976109  0.00023499  0.000051962666  0.000105215686  0.001806263703
73 0.00077342 0.08987023  0.00000007  0.000000000741  0.000000485643  0.000000111802
74 0.07899748 0.08990730  0.00074810  0.006075492770  0.000018987693  0.000146120764
75 0.07215686 0.08991253  0.00062419  0.000059838927  0.000212682180  0.004934091377
76 0.07223763 0.08991289  0.00062559  0.000000579823  0.004941578363  0.000276116942
77 0.24723063 0.09024565  0.00735478  0.004234718458  0.011082202742  0.045806064368
78 0.22146570 0.09025116  0.00590207  0.009725285805  0.020444926809  0.018876842519
79 0.18688264 0.09025240  0.00420277  0.006095409290  0.015433955136  0.013395754891
80 0.17127405 0.09025945  0.00353032  0.004455242945  0.017389714893  0.007489844030
81 0.02277662 0.09026159  0.00006243  0.000048754921  0.000243351370  0.000226668304
82 2.70067849 0.09027880  0.87795099  0.124781693970  7.148909615298  0.019972989020
83 2.69664183 0.09028045  0.87534443  0.319918251157  0.041545287823  6.910413620454
84 2.68151043 0.09029202  0.86565944  6.772231452366  0.091869196844  0.326397540406
85 0.01529548 0.09034912  0.00002818  0.000124264104  0.000042955911  0.000066731577
86 0.01264148 0.09035125  0.00001925  0.000149886629  0.000005905214  0.000004015088
87 0.00195674 0.09043846  0.00000046  0.000000380688  0.000000423367  0.000003024789
88 0.00539173 0.09045082  0.00000351  0.000003052561  0.000020633975  0.000005384204
89 0.02734951 0.09071582  0.00009047  0.000746790416  0.000000135101  0.000001069927
90 0.02116651 0.09072791  0.00005420  0.000030457450  0.000037715747  0.000379848140
91 0.01923208 0.09072854  0.00004474  0.000034619300  0.000305624140  0.000029629601
92 0.00075552 0.09074492  0.00000007  0.000000000133  0.000000016873  0.000000553802
93 0.00099239 0.09075446  0.00000012  0.000000121913  0.000000762227  0.000000100704
94 0.05688126 0.09084702  0.00039191  0.000203251073  0.000539698678  0.002492527866
95 0.07983676 0.09087631  0.00077232  0.000634922632  0.004595437793  0.001143548408
96 0.05918462 0.09087847  0.00042444  0.000421461334  0.000060285542  0.003021072581
97 0.03523514 0.09107777  0.00015077  0.000637910332  0.000577964538  0.000025639912
98 0.07794986 0.09108557  0.00073794  0.001490245344  0.003223329643  0.001362605412
99 0.07025014 0.09108806  0.00059937  0.000366401763  0.004482722111  0.000085957946
100 0.79313516 0.09109099  0.07640267  0.000119655231  0.560369987880  0.068573736985
101 0.72886549 0.09110683  0.06453338  0.055630525881  0.265420559145  0.210193821239
102 2.04813711 0.09111985  0.50964739  0.255780982107  0.231677176200  3.707407453815
103 1.93385229 0.09112221  0.45436993  0.069217012387  3.469973694891  0.200593976854
104 0.31745998 0.09112759  0.01224522  0.000355121776  0.007246625269  0.093179093896
105 2.22813799 0.09113392  0.60325784  4.573521591156  0.036009614549  0.355067684466
106 0.02861227 0.09114591  0.00009949  0.000005448195  0.000602474550  0.000210738981
107 0.00081702 0.09128169  0.00000008  0.000000000638  0.000000386867  0.000000280017
108 0.84907565 0.09134727  0.08780658  0.002430585506  0.524753056645  0.193745818291
109 0.83988616 0.09134835  0.08591724  0.091193714658  0.179324247013  0.434890801857
110 0.70298832 0.09135878  0.06019844  0.434693435978  0.009104646965  0.050394500941
111 0.01404523 0.09140733  0.00002404  0.000006141228  0.000050673389  0.000140453848
112 0.01295617 0.09141441  0.00002046  0.000122296881  0.000022769734  0.000022795845
113 0.01075658 0.09141647  0.00001410  0.000063144754  0.000024222880  0.000028336452
114 0.00736681 0.09148031  0.00000662  0.000044325548  0.000009815146  0.000000129234
115 0.00706755 0.09148282  0.00000609  0.000026317547  0.000011769522  0.000011863241
116 0.00700461 0.09154787  0.00000599  0.000003618725  0.000007339134  0.000038106676
117 0.00941840 0.09155921  0.00001083  0.000018554278  0.000057928291  0.000012223691
118 0.02295857 0.09161526  0.00006439  0.000000264581  0.000447622482  0.000079208903
119 0.01181056 0.09161798  0.00001704  0.000018063783  0.000080156729  0.000041268770
120 0.00784064 0.09177661  0.00000752  0.000000048252  0.000058107533  0.000003319778
121 0.00269790 0.09177729  0.00000089  0.000002277177  0.000000859699  0.000004141764
122 1.50642954 0.09185955  0.27794616  1.837499348131  0.112934340850  0.318896259768
123 1.49870311 0.09186302  0.27511273  0.014737138856  1.947082737863  0.284291135935
124 1.49023862 0.09186322  0.27201448  0.387606984955  0.187513240129  1.645690930436
125 0.05496909 0.09189729  0.00037024  0.001432155657  0.000154962337  0.001434482402
126 0.05426729 0.09189849  0.00036085  0.000000002498  0.002753981859  0.000190954548
127 0.03702400 0.09189999  0.00016797  0.000347501433  0.000026665807  0.000996609266
128 0.10701009 0.09202240  0.00140502  0.011444871988  0.000006288176  0.000000000088
129 0.07333226 0.09203185  0.00065988  0.000070766324  0.000014444658  0.005292409361
130 0.06894288 0.09203331  0.00058326  0.000000282830  0.004746944006  0.000005894252
131 0.01379378 0.09204808  0.00002335  0.000004979510  0.000026982698  0.000158306218
132 0.01898818 0.09205067  0.00004425  0.000004232546  0.000311288161  0.000045030118
133 0.01629306 0.09205179  0.00003258  0.000004383722  0.000014250136  0.000246829817
134 0.00444071 0.09231641  0.00000243  0.000007235972  0.000006571795  0.000005912124
135 0.06682439 0.09233232  0.00054975  0.000105569760  0.000014236182  0.004345693531
136 0.06254021 0.09233266  0.00048152  0.000035344956  0.003857515113  0.000018417254
137 0.02454367 0.09239686  0.00007421  0.000099107203  0.000236139062  0.000267145311
138 0.21990909 0.09240429  0.00595823  0.000019796578  0.001118802050  0.047221410209
139 0.21463965 0.09240468  0.00567613  0.000000376753  0.043140979832  0.002928824801
140 0.34780285 0.09243439  0.01490866  0.004724012400  0.087104363259  0.029138448653
141 1.09799829 0.09245337  0.14861574  0.005356994197  0.931531835185  0.268711419782
142 1.83006822 0.09245801  0.41287431  1.593676533282  0.409561581064  1.345911577824
143 1.79398746 0.09246547  0.39678671  1.573628136615  0.213684668713  1.431078212344
144 1.50297934 0.09246740  0.27850526  0.038580319342  1.838343347214  0.382023237007
