0.74196194 0.094444420924 0.06932315 0.00000000 0.00000000 0.55050752
0.00000306 0.094524644886 0.00000000 0.00000000 0.00000000 0.00000000
0.46699964 0.094585104581 0.02750392 0.08672464 0.13136403 0.00000000
0.46700786 0.094585104597 0.02750489 0.13137005 0.08672629 0.00000000
0.00000634 0.094592070604 0.00000000 0.00000000 0.00000000 0.00000000
4.06099751 0.094609817373 2.08036906 0.00000000 0.00000000 16.49170077
3.09242452 0.094662690264 1.20702370 0.00000000 0.00000000 9.56308942
0.49483241 0.094672281903 0.03090849 0.05709419 0.18776493 0.00000000
0.49483231 0.094672281944 0.03090848 0.18776370 0.05709531 0.00000000
0.00000224 0.094733966779 0.00000000 0.00000000 0.00000000 0.00000000
0.00382145 0.094756365451 0.00000185 0.00000734 0.00000727 0.00000000
0.00381455 0.094756365469 0.00000184 0.00000726 0.00000729 0.00000000
0.18184172 0.094834166308 0.00418110 0.01466721 0.01839920 0.00000000
0.18183752 0.094834166324 0.00418091 0.01839825 0.01466663 0.00000000
0.26942252 0.094869939610 0.00918195 0.00000000 0.00000000 0.07258849
0.27596481 0.094890424547 0.00963537 0.04861882 0.02753775 0.00000000
0.27595957 0.094890424569 0.00963501 0.02753790 0.04861579 0.00000000
0.00000979 0.094922403082 0.00000000 0.00000000 0.00000000 0.00000000
0.43571190 0.095031473319 0.02405498 0.01671313 0.17313173 0.00000000
0.43571909 0.095031473335 0.02405578 0.17313693 0.01671420 0.00000000
0.00000577 0.095032331807 0.00000000 0.00000000 0.00000000 0.00000000
0.48317686 0.095117871047 0.02960828 0.10068639 0.13277349 0.00000000
0.48317782 0.095117871059 0.02960839 0.13277164 0.10068917 0.00000000
0.00000944 0.095126164666 0.00000000 0.00000000 0.00000000 0.00000000
0.14368552 0.095207529786 0.00262081 0.00000000 0.00000000 0.02064553
0.34910390 0.095234978021 0.01547550 0.00009507 0.12177846 0.00000000
0.34911694 0.095234978034 0.01547665 0.12178782 0.00009482 0.00000000
0.00002003 0.095275389949 0.00000000 0.00000000 0.00000000 0.00000000
0.00000657 0.095281767586 0.00000000 0.00000000 0.00000000 0.00000000
0.14718875 0.095349723155 0.00275428 0.01241553 0.00924899 0.00000000
0.14718579 0.095349723171 0.00275416 0.00925138 0.01241228 0.00000000
0.00000453 0.095360185820 0.00000000 0.00000000 0.00000000 0.00000000
0.00000423 0.095379353398 0.00000000 0.00000000 0.00000000 0.00000000
0.14100475 0.095383814276 0.00252860 0.00000000 0.00000000 0.01988234
0.28554200 0.095456521971 0.01037730 0.00000000 0.00000000 0.08153423
0.10884516 0.095464437806 0.00150799 0.00945416 0.00239311 0.00000000
0.10889462 0.095464437933 0.00150936 0.00239558 0.00946246 0.00000000
0.00003076 0.095482379131 0.00000000 0.00000000 0.00000000 0.00000000
0.00019501 0.095528791585 0.00000000 0.00000001 0.00000000 0.00000002
0.33745378 0.095529285395 0.01450454 0.00871334 0.10516171 0.00000000
0.33750718 0.095529285446 0.01450913 0.10520302 0.00870808 0.00000000
0.00021881 0.095539896722 0.00000001 0.00000001 0.00000001 0.00000003
0.10547266 0.095589686943 0.00141785 0.00000000 0.00000000 0.01112448
0.05367631 0.095625086331 0.00036735 0.00226484 0.00061630 0.00000000
0.05364887 0.095625086362 0.00036697 0.00061750 0.00226070 0.00000000
0.00002871 0.095688447103 0.00000000 0.00000000 0.00000000 0.00000000
0.79310516 0.095689464721 0.08025358 0.00000000 0.00000000 0.62901579
0.24776183 0.095727563600 0.00783510 0.03765237 0.02373356 0.00000000
0.24774478 0.095727563605 0.00783402 0.02372845 0.03764903 0.00000000
0.00002381 0.095735052423 0.00000000 0.00000000 0.00000000 0.00000000
0.64588539 0.097872750272 0.05443916 0.20858392 0.20858402 0.00000000
0.64588745 0.097872769032 0.05443952 0.20859111 0.20857949 0.00000000
1.03989910 0.097952974235 0.14123384 0.54069526 0.54069487 0.00000000
1.03989954 0.097952992994 0.14123399 0.54069595 0.54069510 0.00000000
1.16215862 0.098013433929 0.17650425 0.00000000 0.00000000 1.35061266
0.12022752 0.098013433945 0.00188900 0.00000000 0.00000000 0.01445466
0.12021439 0.098013452689 0.00188859 0.00000000 0.00000000 0.01445150
1.16215534 0.098013452704 0.17650328 0.00000000 0.00000000 1.35060504
0.05540223 0.098020399952 0.00040115 0.00153450 0.00153491 0.00000000
0.05539844 0.098020418711 0.00040110 0.00153420 0.00153479 0.00000000
0.49782018 0.098038146721 0.03239506 0.12391413 0.12391080 0.00000000
0.49781993 0.098038165481 0.03239504 0.12391069 0.12391399 0.00000000
0.29707680 0.098091019612 0.01154265 0.04412778 0.04412684 0.00000000
0.29707726 0.098091038371 0.01154269 0.04412809 0.04412681 0.00000000
0.10962852 0.098100611252 0.00157202 0.00000000 0.00000000 0.01201841
0.37916246 0.098100611292 0.01880447 0.00000000 0.00000000 0.14376417
0.37916587 0.098100630011 0.01880481 0.00000000 0.00000000 0.14376675
0.10962678 0.098100630051 0.00157197 0.00000000 0.00000000 0.01201803
0.01742819 0.098162296128 0.00003975 0.00015191 0.00015184 0.00000000
0.01742034 0.098162314887 0.00003972 0.00015165 0.00015182 0.00000000
0.00350234 0.098184694800 0.00000161 0.00000000 0.00000000 0.00001227
1.32908300 0.098184694817 0.23125266 0.00000000 0.00000000 1.76646162
1.32907766 0.098184713559 0.23125085 0.00000000 0.00000000 1.76644742
0.00350398 0.098184713577 0.00000161 0.00000000 0.00000000 0.00001228
1.60039750 0.098262495656 0.33556932 0.00000000 0.00000000 2.56127215
0.09058551 0.098262495672 0.00107509 0.00000000 0.00000000 0.00820573
0.09059371 0.098262514415 0.00107528 0.00000000 0.00000000 0.00820722
1.60039674 0.098262514431 0.33556907 0.00000000 0.00000000 2.56126972
0.03417298 0.098298268958 0.00015306 0.00058387 0.00058392 0.00000000
0.03417266 0.098298287717 0.00015305 0.00058393 0.00058384 0.00000000
2.02190413 0.098318753895 0.53591538 0.00000000 0.00000000 4.08809630
0.28543404 0.098318753917 0.01068038 0.00000000 0.00000000 0.08147259
0.28542247 0.098318772655 0.01067951 0.00000000 0.00000000 0.08146599
2.02191519 0.098318772676 0.53592134 0.00000000 0.00000000 4.08814103
0.01510282 0.098350732430 0.00002991 0.00011412 0.00011397 0.00000000
0.01510785 0.098350751189 0.00002993 0.00011397 0.00011427 0.00000000
0.04811420 0.098459802667 0.00030391 0.00000000 0.00000000 0.00231498
0.09149647 0.098459802683 0.00109902 0.00000000 0.00000000 0.00837160
0.09148913 0.098459821427 0.00109885 0.00000000 0.00000000 0.00837026
0.04811880 0.098459821442 0.00030397 0.00000000 0.00000000 0.00231542
0.01515317 0.098460661155 0.00003014 0.00011479 0.00011483 0.00000000
0.01515360 0.098460679914 0.00003015 0.00011473 0.00011490 0.00000000
2.97361932 0.098546200395 1.16184812 0.00000000 0.00000000 8.84241187
0.20531180 0.098546200407 0.00553868 0.00000000 0.00000000 0.04215294
0.20532050 0.098546219155 0.00553915 0.00000000 0.00000000 0.04215651
2.97362655 0.098546219166 1.16185399 0.00000000 0.00000000 8.84245487
0.09963081 0.098554494014 0.00130437 0.00496332 0.00496298 0.00000000
0.09963471 0.098554512773 0.00130448 0.00496337 0.00496371 0.00000000
0.10582186 0.098635859135 0.00147273 0.00559890 0.00559937 0.00000000
0.10582307 0.098635877894 0.00147277 0.00560009 0.00559843 0.00000000
1.91645825 0.098663307370 0.48316240 0.00000000 0.00000000 3.67281221
1.81242886 0.098663307383 0.43213192 0.00000000 0.00000000 3.28489837
1.81244292 0.098663326129 0.43213870 0.00000000 0.00000000 3.28494933
1.91647390 0.098663326142 0.48317039 0.00000000 0.00000000 3.67287221
0.28877260 0.098703719297 0.01097449 0.04169670 0.04169292 0.00000000
0.28877082 0.098703738056 0.01097435 0.04169556 0.04169303 0.00000000
0.14835547 0.098710096934 0.00289673 0.01100421 0.01100514 0.00000000
0.14834101 0.098710115693 0.00289616 0.01100182 0.01100324 0.00000000
1.24725354 0.098778052503 0.20488430 0.00000000 0.00000000 1.55564140
0.09148607 0.098778052520 0.00110232 0.00000000 0.00000000 0.00836970
0.09148315 0.098778071262 0.00110225 0.00000000 0.00000000 0.00836917
1.24726262 0.098778071279 0.20488732 0.00000000 0.00000000 1.55566403
1.48000696 0.098788515168 0.28851786 1.09520463 1.09521597 0.00000000
1.48000554 0.098788533928 0.28851737 1.09521141 1.09520500 0.00000000
0.01565189 0.098807682746 0.00003227 0.00012244 0.00012255 0.00000000
0.01565844 0.098807701505 0.00003230 0.00012249 0.00012270 0.00000000
0.29664280 0.098812143624 0.01159356 0.04399765 0.04399930 0.00000000
0.29664270 0.098812162384 0.01159355 0.04399903 0.04399786 0.00000000
0.22270678 0.098884851319 0.00653936 0.02480256 0.02479574 0.00000001
0.22270172 0.098884870079 0.00653907 0.02480654 0.02478950 0.00000001
0.37686173 0.098892767155 0.01872696 0.00000000 0.00000000 0.14202477
1.14022342 0.098892767281 0.17142856 0.00000000 0.00000000 1.30010944
1.14019503 0.098892785914 0.17142006 0.00000000 0.00000000 1.30004470
0.37687510 0.098892786040 0.01872829 0.00000000 0.00000000 0.14203484
0.55859263 0.098910708480 0.04115025 0.15601334 0.15601238 0.00000000
0.55860857 0.098910727239 0.04115260 0.15602186 0.15602168 0.00000000
0.05350708 0.098957120933 0.00037775 0.00142996 0.00143303 0.00000001
0.05369668 0.098957139692 0.00038044 0.00144871 0.00143449 0.00000014
1.33726653 0.098957614743 0.23595213 0.00000000 0.00000000 1.78828178
2.41777937 0.098957614794 0.77129637 0.00000000 0.00000000 5.84565706
2.41770297 0.098957633503 0.77124778 0.00000000 0.00000000 5.84528766
1.33738591 0.098957633553 0.23599431 0.00000000 0.00000000 1.78860108
0.55840277 0.098968226071 0.04114619 0.15584465 0.15596892 0.00000009
0.55829264 0.098968244830 0.04112997 0.15579167 0.15589895 0.00000005
0.26049375 0.099018016291 0.00895875 0.03393525 0.03392172 0.00000002
0.26048982 0.099018035050 0.00895848 0.03394588 0.03390905 0.00000001
0.05988402 0.099053415679 0.00047362 0.00000000 0.00000000 0.00358610
0.19054541 0.099053415710 0.00479518 0.00000000 0.00000000 0.03630755
0.19060078 0.099053434438 0.00479797 0.00000000 0.00000000 0.03632866
0.05986606 0.099053434469 0.00047334 0.00000000 0.00000000 0.00358394
0.59910853 0.099116776451 0.04743478 0.17946747 0.17946356 0.00000000
0.59911462 0.099116795210 0.04743576 0.17946923 0.17946910 0.00000000
0.32927606 0.099117794070 0.01432883 0.05423086 0.05419186 0.00000000
0.32927433 0.099117812829 0.01432868 0.05418645 0.05423513 0.00000000
0.15924822 0.099155892948 0.00335279 0.00000000 0.00000000 0.02536000
1.38477382 0.099155892953 0.25352159 0.00000000 0.00000000 1.91759854
