 0.0000  0.073627  0.000000  0.0000  0.0000  0.0000
 0.0000  0.073627  0.000000  0.0000  0.0000  0.0000
 0.0000  0.073627  0.000000  0.0000  0.0000  0.0000
 2.5040  0.073739  0.616468  0.2150  2.9788  3.0763
 2.5040  0.073739  0.616463  6.0546  0.1158  0.0996
 2.5040  0.073739  0.616470  0.0004  3.1755  3.0942
 0.0000  0.074249  0.000000  0.0000  0.0000  0.0000
 0.0000  0.074249  0.000000  0.0000  0.0000  0.0000
 0.0000  0.074476  0.000000  0.0000  0.0000  0.0000
 0.0000  0.074476  0.000000  0.0000  0.0000  0.0000
 0.0000  0.074476  0.000000  0.0000  0.0000  0.0000
 0.0000  0.074814  0.000000  0.0000  0.0000  0.0000
 2.7167  0.075406  0.742055  0.0020  6.7183  0.6603
 2.7167  0.075406  0.742056  0.0826  0.6458  6.6521
 2.7167  0.075406  0.742046  7.2959  0.0164  0.0682
 0.0000  0.075739  0.000000  0.0000  0.0000  0.0000
 0.0000  0.075739  0.000000  0.0000  0.0000  0.0000
 0.0000  0.075739  0.000000  0.0000  0.0000  0.0000
 0.0000  0.076030  0.000000  0.0000  0.0000  0.0000
 0.0000  0.076030  0.000000  0.0000  0.0000  0.0000
 0.3284  0.076133  0.010945  0.0017  0.0390  0.0672
 0.3284  0.076133  0.010944  0.1005  0.0013  0.0060
 0.3284  0.076133  0.010944  0.0057  0.0675  0.0346
 0.0000  0.076538  0.000000  0.0000  0.0000  0.0000
 0.0000  0.076538  0.000000  0.0000  0.0000  0.0000
 0.0000  0.076538  0.000000  0.0000  0.0000  0.0000
 0.1942  0.076992  0.003871  0.0001  0.0243  0.0133
 0.1942  0.076992  0.003872  0.0310  0.0030  0.0037
 0.1942  0.076992  0.003871  0.0067  0.0104  0.0207
 0.0000  0.077069  0.000000  0.0000  0.0000  0.0000
 0.0000  0.077069  0.000000  0.0000  0.0000  0.0000
 0.0000  0.077652  0.000000  0.0000  0.0000  0.0000
 0.0000  0.077652  0.000000  0.0000  0.0000  0.0000
 0.0000  0.077652  0.000000  0.0000  0.0000  0.0000
 0.0001  0.077869  0.000000  0.0000  0.0000  0.0000
 2.5129  0.077984  0.656589  0.1737  0.0637  6.0773
 2.5129  0.077984  0.656610  6.1377  0.0003  0.1769
 2.5129  0.077984  0.656583  0.0034  6.2507  0.0605
 0.0006  0.077994  0.000000  0.0000  0.0000  0.0000
 0.0002  0.077994  0.000000  0.0000  0.0000  0.0000
 0.0003  0.077994  0.000000  0.0000  0.0000  0.0000
 0.0003  0.078014  0.000000  0.0000  0.0000  0.0000
 0.0003  0.078014  0.000000  0.0000  0.0000  0.0000
 0.5592  0.078346  0.032663  0.0012  0.1834  0.1281
 0.5592  0.078346  0.032665  0.2730  0.0103  0.0294
 0.5591  0.078346  0.032652  0.0385  0.1189  0.1552
 0.0003  0.078433  0.000000  0.0000  0.0000  0.0000
 0.0000  0.078433  0.000000  0.0000  0.0000  0.0000
 0.0002  0.078433  0.000000  0.0000  0.0000  0.0000
 0.0002  0.078472  0.000000  0.0000  0.0000  0.0000
 0.0000  0.080277  0.000000  0.0000  0.0000  0.0000
 0.0000  0.080277  0.000000  0.0000  0.0000  0.0000
 0.0000  0.080277  0.000000  0.0000  0.0000  0.0000
 0.0000  0.080313  0.000000  0.0000  0.0000  0.0000
 0.0000  0.080313  0.000000  0.0000  0.0000  0.0000
 0.1771  0.080330  0.003361  0.0002  0.0176  0.0136
 0.1771  0.080330  0.003360  0.0115  0.0075  0.0123
 0.1771  0.080330  0.003360  0.0197  0.0063  0.0054
 0.0000  0.080494  0.000000  0.0000  0.0000  0.0000
 0.0000  0.080494  0.000000  0.0000  0.0000  0.0000
 0.0000  0.080541  0.000000  0.0000  0.0000  0.0000
 0.0000  0.080541  0.000000  0.0000  0.0000  0.0000
 0.0000  0.080541  0.000000  0.0000  0.0000  0.0000
 0.0000  0.080645  0.000000  0.0000  0.0000  0.0000
 2.3564  0.080824  0.598365  0.0609  3.7692  1.7224
 2.3564  0.080824  0.598353  0.9048  1.2613  3.3863
 2.3564  0.080824  0.598355  4.5867  0.5220  0.4437
 0.0000  0.081041  0.000000  0.0000  0.0000  0.0000
 0.0000  0.081041  0.000000  0.0000  0.0000  0.0000
 0.0000  0.081041  0.000000  0.0000  0.0000  0.0000
 0.0000  0.081126  0.000000  0.0000  0.0000  0.0000
 0.0000  0.081126  0.000000  0.0000  0.0000  0.0000
 0.0000  0.081126  0.000000  0.0000  0.0000  0.0000
 0.0000  0.081213  0.000000  0.0000  0.0000  0.0000
 0.7736  0.081240  0.064829  0.0016  0.4242  0.1727
 0.7735  0.081240  0.064815  0.0194  0.1724  0.4066
 0.7735  0.081240  0.064813  0.5775  0.0018  0.0191
 0.1809  0.081266  0.003544  0.0054  0.0223  0.0051
 0.1810  0.081266  0.003548  0.0006  0.0045  0.0276
 0.1810  0.081266  0.003549  0.0268  0.0059  0.0000
 0.0000  0.081370  0.000000  0.0000  0.0000  0.0000
 0.0000  0.081370  0.000000  0.0000  0.0000  0.0000
 0.0000  0.081455  0.000000  0.0000  0.0000  0.0000
 0.0000  0.081613  0.000000  0.0000  0.0000  0.0000
 0.0000  0.081613  0.000000  0.0000  0.0000  0.0000
 0.0000  0.081613  0.000000  0.0000  0.0000  0.0000
 0.0000  0.081779  0.000000  0.0000  0.0000  0.0000
 0.0000  0.081779  0.000000  0.0000  0.0000  0.0000
 0.0000  0.081779  0.000000  0.0000  0.0000  0.0000
 0.0000  0.081846  0.000000  0.0000  0.0000  0.0000
