-48 2.29058521339884e-08
-47.25 2.89423650113108e-08
-46.5 5.7265742674516e-08
-45.75 1.49749480555222e-07
-45 4.29042831048595e-07
-44.25 1.29082107356108e-06
-43.5 3.88542373481199e-06
-42.75 1.16453123957148e-05
-42 3.30645224169959e-05
-41.25 8.29580852164021e-05
-40.5 0.00014333998634375
-39.75 0.000134561635178818
-39 0.000139788282602152
-38.25 0.000188046141133109
-37.5 0.000187552398440902
-36.75 0.000317636490462591
-36 0.000710237325892889
-35.25 0.00118350437506064
-34.5 0.00118459184654575
-33.75 0.0011775820597928
-33 0.00142704163835009
-32.25 0.00117130893278992
-31.5 0.00143780912981831
-30.75 0.00318499624821018
-30 0.00552876455273392
-29.25 0.00542733036468577
-28.5 0.00482331161692525
-27.75 0.00609387225038771
-27 0.00484107179531885
-26.25 0.00295662925376735
-25.5 0.00451128271425555
-24.75 0.0101442476932393
-24 0.0151222458945867
-23.25 0.0140288794158936
-22.5 0.0149093309880989
-21.75 0.0147459820437794
-21 0.00837179462046779
-20.25 0.00500884212023003
-19.5 0.00873611503414706
-18.75 0.0181839399527077
-18 0.0238375159373518
-17.25 0.0234637820151783
-16.5 0.0247512731058036
-15.75 0.018593081480098
-15 0.00886505061029566
-14.25 0.00630134560408646
-13.5 0.012581124184762
-12.75 0.0236725147891079
-12 0.0277619422762568
-11.25 0.0279148771710759
-10.5 0.0267406187877242
-9.75 0.0163932526440328
-9 0.00780262426833973
-8.25 0.00853060084546049
-7.5 0.0186026348505571
-6.75 0.0298541255947227
-6 0.0310659205217693
-5.25 0.0313742600356331
-4.5 0.0268976983746817
-3.75 0.0142641424367917
-3 0.00766837686092289
-2.25 0.012069338094904
-1.5 0.0261059824250977
-0.75 0.0374116688474379
0 0.0390248897301658
0.75 0.0381626399735372
1.5 0.0266854485597244
2.25 0.0122808252698692
3 0.00769115609277564
3.75 0.0141552573947001
4.5 0.026675916926893
5.25 0.0313459390038534
6 0.0315388345145469
6.75 0.0304360106444791
7.5 0.0188665185803891
8.25 0.00849209905977871
9 0.00748634053838435
9.75 0.0158523510957544
10.5 0.0267105735149115
11.25 0.0291360633919061
12 0.0288759881376826
12.75 0.0236680878827045
13.5 0.012175659146547
14.25 0.00571810018627571
15 0.00773720583842381
15.75 0.0170959347545465
16.5 0.0251515872681728
17.25 0.0262308440140749
18 0.0251116386019402
18.75 0.0173980659529662
19.5 0.00785806239474296
20.25 0.00426589992253956
21 0.00719654639223881
21.75 0.0132500104190745
22.5 0.0146957190134225
23.25 0.0147335583035622
24 0.0147705447186525
24.75 0.00929472640871052
25.5 0.00400045642803274
26.25 0.00269248055081698
27 0.00455776750234304
27.75 0.00575233129459183
28.5 0.00464063120554991
29.25 0.00533321538620203
30 0.00538335867490448
30.75 0.00306927984339982
31.5 0.00138342280372964
32.25 0.00115434796588351
33 0.00140995456088516
33.75 0.00113536030939284
34.5 0.00115396429926841
35.25 0.00117917980269082
36 0.00070773623067772
36.75 0.0003180271698082
37.5 0.000203489063017835
38.25 0.000205360194860647
39 0.000136291116836741
39.75 0.000141640514977891
40.5 0.000166003623564892
41.25 9.89722376606598e-05
42 4.03041112922256e-05
42.75 1.44501999848926e-05
43.5 4.88186075074907e-06
44.25 1.63085108848583e-06
45 5.4186941553503e-07
45.75 1.87194754050592e-07
46.5 6.95181327590745e-08
47.25 3.2665860135911e-08
