3827
Se -53.67426520 -53.67426520  3.14671502
Cd -56.45839850 -50.74046560  6.10598813
Se -53.60415636 -47.90663251  9.10309355
Cd -56.34520391 -44.96017175  12.10537681
S -53.50475678 -42.14542489  14.73018731
Cd -50.74046560 -56.45839850  6.10598813
Se -47.90663251 -53.60415636  9.10309355
Cd -50.66827807 -50.66827807  12.09864939
S -47.83898032 -47.83898032  14.71756394
Cd -50.58739780 -44.91406243  17.33228331
Cd -44.96017175 -56.34520391  12.10537681
S -42.14542489 -53.50475678  14.73018731
Cd -44.91406243 -50.58739780  17.33228331
Se -53.72831136 -53.72831136 -8.75880437
Cd -56.57386076 -50.88843115 -5.76785946
Se -53.72925623 -48.01944915 -2.80715016
Cd -56.56157754 -45.13912880  0.15842499
Se -53.70280006 -42.28961098  3.12789335
Cd -56.50280706 -39.37943296  6.08837588
Se -53.63684862 -36.55939487  9.08039794
Cd -56.38451021 -33.62767397  12.08338040
S -53.53348061 -30.83201334  14.71232940
Cd -50.88843115 -56.57386076 -5.76785946
Se -48.01944915 -53.72925623 -2.80715016
Cd -50.84081005 -50.84081005  0.15457637
Se -47.98996943 -47.98996943  3.12657055
Cd -50.79035437 -45.08508264  6.08865934
Se -47.94442703 -42.25181646  9.08128611
Cd -50.71816683 -39.33540234  12.07221212
S -47.87923148 -36.52273418  14.69097550
Cd -50.63048355 -33.61368999  17.31285693
Cd -45.13912880 -56.56157754  0.15842499
Se -42.28961098 -53.70280006  3.12789335
Cd -45.08508264 -50.79035437  6.08865934
Se -42.25181646 -47.94442703  9.08128611
Cd -45.03481592 -45.03481592  12.07085152
S -42.20665201 -42.20665201  14.68402131
Cd -44.97774620 -39.30403289  17.29116287
Cd -39.37943296 -56.50280706  6.08837588
Se -36.55939487 -53.63684862  9.08039794
Cd -39.33540234 -50.71816683  12.07221212
S -36.52273418 -47.87923148  14.69097550
Cd -39.30403289 -44.97774620  17.29116287
Cd -33.62767397 -56.38451021  12.08338040
S -30.83201334 -53.53348061  14.71232940
Cd -33.61368999 -50.63048355  17.31285693
S -53.67974540 -48.04949579 -14.42110373
Cd -56.52434993 -45.24948880 -11.78933904
Se -53.72150835 -42.36860153 -8.78962580
Cd -56.57537254 -39.53590227 -5.80145878
Se -53.73870486 -36.66578644 -2.84065500
Cd -56.58179760 -33.80304054  0.12762888
Se -53.71829581 -30.96051471  3.09370821
Cd -56.52340507 -28.06488757  6.05893395
Se -53.65064362 -25.25618784  9.05511340
Cd -56.40151775 -22.33750605  12.06648625
S -53.54160643 -19.55412864  14.69721160
S -48.04949579 -53.67974540 -14.42110373
Cd -50.89013190 -50.89013190 -11.78040063
Se -48.04325970 -48.04325970 -8.79130766
Cd -50.87917149 -45.20148976 -5.80484139
Se -48.03211031 -42.34403509 -2.84437776
Cd -50.85800656 -39.47750974  0.12873683
Se -48.00773285 -36.63460596  3.10037894
Cd -50.81548772 -33.74748259  6.06775897
Se -47.96294634 -30.92668861  9.06095266
Cd -50.73970971 -28.02595922  12.05956986
S -47.89378237 -25.23010962  14.68553309
Cd -50.64843595 -22.33240379  17.31189316
Cd -45.24948880 -56.52434993 -11.78933904
Se -42.36860153 -53.72150835 -8.78962580
Cd -45.20148976 -50.87917149 -5.80484139
Se -42.34403509 -48.03211031 -2.84437776
Cd -45.16256140 -45.16256140  0.12827838
Se -42.31814584 -42.31814584  3.10156947
Cd -45.12249921 -39.43574679  6.07431632
Se -42.28167413 -36.60361445  9.06401401
Cd -45.06920894 -33.71271164  12.05896514
S -42.23518687 -30.90344498  14.68039303
Cd -45.00779284 -28.01556573  17.29630293
Cd -39.53590227 -56.57537254 -5.80145878
Se -36.66578644 -53.73870486 -2.84065500
Cd -39.47750974 -50.85800656  0.12873683
Se -36.63460596 -48.00773285  3.10037894
Cd -39.43574679 -45.12249921  6.07431632
Se -36.60361445 -42.28167413  9.06401401
Cd -39.39379488 -39.39379488  12.05921081
S -36.57186706 -36.57186706  14.67812536
Cd -39.35524447 -33.69116876  17.29118177
Cd -33.80304054 -56.58179760  0.12762888
Se -30.96051471 -53.71829581  3.09370821
Cd -33.74748259 -50.81548772  6.06775897
Se -30.92668861 -47.96294634  9.06095266
Cd -33.71271164 -45.06920894  12.05896514
S -30.90344498 -42.23518687  14.68039303
Cd -33.69116876 -39.35524447  17.29118177
Cd -28.06488757 -56.52340507  6.05893395
Se -25.25618784 -53.65064362  9.05511340
Cd -28.02595922 -50.73970971  12.05956986
S -25.23010962 -47.89378237  14.68553309
Cd -28.01556573 -45.00779284  17.29630293
Cd -22.33750605 -56.40151775  12.06648625
S -19.55412864 -53.54160643  14.69721160
Cd -22.33240379 -50.64843595  17.31189316
S -53.64932082 -36.74439904 -14.46316903
Cd -56.50280706 -33.94741560 -11.83977583
Se -53.71035897 -31.05689073 -8.84282159
Cd -56.57027028 -28.23666367 -5.84875863
Se -53.73492540 -25.36673681 -2.88942883
Cd -56.58009685 -22.51400646  0.08487950
Se -53.71451636 -19.67696083  3.05496883
Cd -56.52283815 -16.79270985  6.02559918
Se -53.65007671 -13.98873442  9.02202430
Cd -56.40643103 -11.07853751  12.03320818
S -53.54595280 -8.29706872  14.66491618
Cd -50.83268423 -45.22870181 -17.04897559
S -48.01680353 -42.37767221 -14.43707192
Cd -50.86027423 -39.57275193 -11.81847861
Se -48.03229929 -36.70452582 -8.83779491
Cd -50.87255745 -33.87485013 -5.84581065
Se -48.02908675 -31.01909621 -2.88523364
Cd -50.85951834 -28.16598791  0.09266555
Se -48.00811079 -25.32894229  3.06668513
Cd -50.81870026 -22.45561392  6.04173744
Se -47.96351326 -19.64370165  9.03899404
Cd -50.74821348 -16.75330906  12.03815926
S -47.89756182 -13.96465932  14.66603112
Cd -50.65750663 -11.07148883  17.28989675
Cd -45.22870181 -50.83268423 -17.04897559
S -42.37767221 -48.01680353 -14.43707192
Cd -45.21320606 -45.21320606 -11.81377320
Se -42.36387721 -42.36387721 -8.83764374
Cd -45.19279702 -39.52796542 -5.84705787
Se -42.34781454 -36.67882555 -2.88311715
Cd -45.16785263 -33.82628417  0.09927071
Se -42.32494886 -30.98942751  3.07517000
Cd -45.13232579 -28.12139038  6.05405846
Se -42.28923304 -25.30173023  9.05165520
Cd -45.08168113 -22.42367755  12.05308809
S -42.24180091 -19.62745001  14.67903243
Cd -45.02196579 -16.74711076  17.29069044
S -36.74439904 -53.64932082 -14.46316903
Cd -39.57275193 -50.86027423 -11.81847861
Se -36.70452582 -48.03229929 -8.83779491
Cd -39.52796542 -45.19279702 -5.84705787
Se -36.67882555 -42.34781454 -2.88311715
Cd -39.49395035 -39.49395035  0.10106217
Se -36.65388116 -36.65388116  3.07808018
Cd -39.45861248 -33.78811170  6.06173075
Se -36.62326760 -30.96108162  9.05639842
Cd -39.41628261 -28.09077682  12.06300916
S -36.58925254 -25.28453373  14.69061645
Cd -39.37829912 -22.41592968  17.30526023
Cd -33.94741560 -56.50280706 -11.83977583
Se -31.05689073 -53.71035897 -8.84282159
Cd -33.87485013 -50.87255745 -5.84581065
Se -31.01909621 -48.02908675 -2.88523364
Cd -33.82628417 -45.16785263  0.09927071
Se -30.98942751 -42.32494886  3.07517000
Cd -33.78811170 -39.45861248  6.06173075
Se -30.96108162 -36.62326760  9.05639842
Cd -33.75447458 -33.75447458  12.06382174
S -30.93878286 -30.93878286  14.69396127
Cd -33.72990814 -28.07660388  17.31382069
Cd -28.23666367 -56.57027028 -5.84875863
Se -25.36673681 -53.73492540 -2.88942883
Cd -28.16598791 -50.85951834  0.09266555
Se -25.32894229 -48.00811079  3.06668513
Cd -28.12139038 -45.13232579  6.05405846
Se -25.30173023 -42.28923304  9.05165520
Cd -28.09077682 -39.41628261  12.06300916
S -25.28453373 -36.58925254  14.69061645
Cd -28.07660388 -33.72990814  17.31382069
Cd -22.51400646 -56.58009685  0.08487950
Se -19.67696083 -53.71451636  3.05496883
Cd -22.45561392 -50.81870026  6.04173744
Se -19.64370165 -47.96351326  9.03899404
Cd -22.42367755 -45.08168113  12.05308809
S -19.62745001 -42.24180091  14.67903243
Cd -22.41592968 -39.37829912  17.30526023
Cd -16.79270985 -56.52283815  6.02559918
Se -13.98873442 -53.65007671  9.02202430
Cd -16.75330906 -50.74821348  12.03815926
S -13.96465932 -47.89756182  14.66603112
Cd -16.74711076 -45.02196579  17.29069044
Cd -11.07853751 -56.40643103  12.03320818
S -8.29706872 -53.54595280  14.66491618
Cd -11.07148883 -50.65750663  17.28989675
S -53.62003006 -25.47237249 -14.53032989
Cd -56.47294939 -22.68332590 -11.89990691
Se -53.69089479 -19.78580905 -8.89992910
Cd -56.55080610 -16.97325427 -5.89906313
Se -53.72131938 -14.10141879 -2.93674757
Cd -56.56724671 -11.25507571  0.04324392
Se -53.70487876 -8.41687735  3.01579481
Cd -56.51754692 -5.53633023  5.98714326
Se -53.64818698 -2.72984147  8.98734783
Cd -56.41153329  0.17744489  11.99626403
S -53.55540143  2.96394073  14.62772637
