3742
Se -53.80144376 -53.80144376 -8.65721270
Cd -56.67231548 -50.98537409 -5.64890121
Se -53.82997862 -48.12168333 -2.66286958
Cd -56.67515007 -45.24249681  0.30614317
Se -53.79445177 -42.37408173  3.24995076
Cd -56.58179760 -39.43858138  6.20720185
Se -53.69599705 -36.60701596  9.18667613
Cd -56.41134432 -33.63863438  12.19219082
S -53.54406308 -30.84467450  14.81760604
Cd -50.98537409 -56.67231548 -5.64890121
Se -48.12168333 -53.82997862 -2.66286958
Cd -50.96817758 -50.96817758  0.31680122
Se -48.09031388 -48.09031388  3.25529868
Cd -50.88465169 -45.17238798  6.22213069
Se -48.01434689 -42.31890173  9.19143824
Cd -50.75671725 -39.36544899  12.18523663
S -47.90398689 -36.55013521  14.80216698
Cd -50.62670410 -33.61066643  17.42693968
Cd -45.24249681 -56.67515007  0.30614317
Se -42.37408173 -53.79445177  3.24995076
Cd -45.17238798 -50.88465169  6.22213069
Se -42.31890173 -48.01434689  9.19143824
Cd -45.07185455 -45.07185455  12.18740982
S -42.23632071 -42.23632071  14.79927570
Cd -44.97888003 -39.30497775  17.41293681
Cd -39.43858138 -56.58179760  6.20720185
Se -36.60701596 -53.69599705  9.18667613
Cd -39.36544899 -50.75671725  12.18523663
S -36.55013521 -47.90398689  14.80216698
Cd -39.30497775 -44.97888003  17.41293681
Cd -33.63863438 -56.41134432  12.19219082
S -30.84467450 -53.54406308  14.81760604
Cd -33.61066643 -50.62670410  17.42693968
S -53.71281561 -48.09201463 -14.32359387
Cd -56.57216000 -45.31298359 -11.68016957
Se -53.77442068 -42.44078906 -8.66057641
Cd -56.63130843 -39.61338104 -5.66426468
Se -53.78916054 -36.73154890 -2.71296622
Cd -56.62223774 -33.85481903  0.25561001
Se -53.74966527 -30.99849820  3.20856576
Cd -56.53946774 -28.08265100  6.17483085
Se -53.65631280 -25.26563647  9.15668617
Cd -56.39717138 -22.33788399  12.17166840
S -53.52762246 -19.54770357  14.79071524
S -48.09201463 -53.71281561 -14.32359387
Cd -50.94928032 -50.94928032 -11.66692259
Se -48.10996703 -48.10996703 -8.65375450
Cd -50.96213046 -45.28917304 -5.65166021
Se -48.10051840 -42.41849029 -2.71018832
Cd -50.92660361 -39.55385467  0.26852439
Se -48.05894442 -36.69469925  3.21686165
Cd -50.85366019 -33.79302499  6.18639597
Se -47.98618997 -30.95730217  9.16023886
Cd -50.74689067 -28.03843141  12.16257882
S -47.88905806 -25.23332215  14.77270615
Cd -50.63199533 -22.32654564  17.40314803
Cd -45.31298359 -56.57216000 -11.68016957
Se -42.44078906 -53.77442068 -8.66057641
Cd -45.28917304 -50.96213046 -5.65166021
Se -42.41849029 -48.10051840 -2.71018832
Cd -45.24363065 -45.24363065  0.27633085
Se -42.37956194 -42.37956194  3.22334341
Cd -45.17730126 -39.49243857  6.20007758
Se -42.31909071 -36.64292075  9.16666393
Cd -45.08999592 -33.73557732  12.16987316
S -42.24047810 -30.91402745  14.77057076
Cd -45.00269058 -28.01499881  17.38708536
Cd -39.61338104 -56.63130843 -5.66426468
Se -36.73154890 -53.78916054 -2.71296622
Cd -39.55385467 -50.92660361  0.26852439
Se -36.69469925 -48.05894442  3.21686165
Cd -39.49243857 -45.17730126  6.20007758
Se -36.64292075 -42.31909071  9.16666393
Cd -39.41911720 -39.41911720  12.17291562
S -36.58282747 -36.58282747  14.77266835
Cd -39.35600036 -33.69249157  17.38629168
Cd -33.85481903 -56.62223774  0.25561001
Se -30.99849820 -53.74966527  3.20856576
Cd -33.79302499 -50.85366019  6.18639597
Se -30.95730217 -47.98618997  9.16023886
Cd -33.73557732 -45.08999592  12.16987316
S -30.91402745 -42.24047810  14.77057076
Cd -33.69249157 -39.35600036  17.38629168
Cd -28.08265100 -56.53946774  6.17483085
Se -25.26563647 -53.65631280  9.15668617
Cd -28.03843141 -50.74689067  12.16257882
S -25.23332215 -47.88905806  14.77270615
Cd -28.01499881 -45.00269058  17.38708536
Cd -22.33788399 -56.39717138  12.17166840
S -19.54770357 -53.52762246  14.79071524
