-35.0000  0.00000030
-34.2708  0.00000060
-33.5417  0.00000186
-32.8125  0.00000584
-32.0833  0.00001780
-31.3542  0.00005011
-30.6250  0.00010692
-29.8958  0.00013125
-29.1667  0.00012407
-28.4375  0.00015577
-27.7083  0.00020790
-26.9792  0.00045376
-26.2500  0.00125808
-25.5208  0.00331658
-24.7917  0.00751495
-24.0625  0.01264932
-23.3333  0.01502193
-22.6042  0.01282830
-21.8750  0.00727752
-21.1458  0.00300281
-20.4167  0.00273818
-19.6875  0.00742549
-18.9583  0.01864958
-18.2292  0.03246098
-17.5000  0.03837375
-16.7708  0.03258532
-16.0417  0.01881552
-15.3125  0.00753954
-14.5833  0.00427744
-13.8542  0.00920177
-13.1250  0.02300957
-12.3958  0.03932256
-11.6667  0.04601875
-10.9375  0.04013912
-10.2083  0.02429118
-9.4792  0.01035213
-8.7500  0.00619078
-8.0208  0.01181541
-7.2917  0.02449881
-6.5625  0.03164248
-5.8333  0.03082293
-5.1042  0.03252299
-4.3750  0.02577407
-3.6458  0.01301722
-2.9167  0.00821873
-2.1875  0.01429104
-1.4583  0.02648627
-0.7292  0.02745246
-0.0000  0.02118293
 0.7292  0.02746975
 1.4583  0.02648242
 2.1875  0.01430859
 2.9167  0.00835370
 3.6458  0.01336961
 4.3750  0.02621321
 5.1042  0.03238289
 5.8333  0.03017934
 6.5625  0.03157764
 7.2917  0.02494935
 8.0208  0.01215861
 8.7500  0.00640951
 9.4792  0.01064993
 10.2083  0.02472597
 10.9375  0.04036368
 11.6667  0.04602779
 12.3958  0.03965147
 13.1250  0.02350520
 13.8542  0.00948263
 14.5833  0.00435271
 15.3125  0.00752894
 16.0417  0.01892748
 16.7708  0.03316793
 17.5000  0.03933211
 18.2292  0.03314984
 18.9583  0.01887058
 19.6875  0.00745061
 20.4167  0.00271337
 21.1458  0.00294552
 21.8750  0.00721682
 22.6042  0.01290710
 23.3333  0.01526296
 24.0625  0.01281675
 24.7917  0.00753138
 25.5208  0.00328991
 26.2500  0.00123829
 26.9792  0.00044324
 27.7083  0.00020015
 28.4375  0.00015014
 29.1667  0.00012327
 29.8958  0.00012967
 30.6250  0.00010331
 31.3542  0.00004785
 32.0833  0.00001688
 32.8125  0.00000550
 33.5417  0.00000174
 34.2708  0.00000056
