0.00000165 0.094444420899 0.00000000 0.00000000 0.00000000 0.00000000
0.29465163 0.094524644887 0.01094212 0.00000000 0.00000000 0.08681958
1.58539975 0.094585104571 0.31698525 1.00626818 1.50722419 0.00000000
1.58540576 0.094585104596 0.31698765 1.50723449 1.00627692 0.00000000
0.00000442 0.094592070599 0.00000000 0.00000000 0.00000000 0.00000000
0.00000392 0.094609817371 0.00000000 0.00000000 0.00000000 0.00000000
0.00000619 0.094662690266 0.00000000 0.00000000 0.00000000 0.00000000
0.51326939 0.094672281880 0.03325464 0.15645240 0.10699307 0.00000000
0.51327343 0.094672281916 0.03325517 0.10699864 0.15645097 0.00000000
0.00001051 0.094733966767 0.00000000 0.00000000 0.00000000 0.00000000
0.54856330 0.094756365427 0.03801900 0.08120769 0.21971401 0.00000000
0.54855368 0.094756365472 0.03801766 0.21970384 0.08120729 0.00000000
1.74386911 0.094834166254 0.38453098 0.44404710 2.59703236 0.00000000
1.74389525 0.094834166302 0.38454251 2.59711627 0.44405436 0.00000000
0.00030199 0.094869940240 0.00000001 0.00000000 0.00000004 0.00000006
2.18760879 0.094890424543 0.60548090 1.87160664 2.91402557 0.00000000
2.18763285 0.094890424600 0.60549422 2.91406395 1.87167356 0.00000000
0.00004125 0.094922403064 0.00000000 0.00000000 0.00000000 0.00000000
0.42430400 0.095031473322 0.02281185 0.03007761 0.14995628 0.00000000
0.42430108 0.095031473380 0.02281153 0.14994915 0.03008225 0.00000000
0.00000531 0.095032331816 0.00000000 0.00000000 0.00000000 0.00000000
1.06978421 0.095117871050 0.14514204 0.21528140 0.92915686 0.00000000
1.06977846 0.095117871069 0.14514048 0.92915723 0.21526872 0.00000000
0.00000884 0.095126164677 0.00000000 0.00000000 0.00000000 0.00000000
0.00000654 0.095207529807 0.00000000 0.00000000 0.00000000 0.00000000
0.63075958 0.095234978041 0.05051995 0.35073066 0.04712699 0.00000000
0.63075697 0.095234978060 0.05051953 0.04712732 0.35072704 0.00000000
0.39071820 0.095275389965 0.01939308 0.00000000 0.00000000 0.15266072
0.00001628 0.095281767595 0.00000000 0.00000000 0.00000000 0.00000000
0.31680087 0.095349723166 0.01275942 0.05201868 0.04834411 0.00000000
0.31681173 0.095349723194 0.01276029 0.04834640 0.05202327 0.00000000
0.00000921 0.095360185804 0.00000000 0.00000000 0.00000000 0.00000000
0.00003428 0.095379353343 0.00000000 0.00000000 0.00000000 0.00000000
0.00001184 0.095383814322 0.00000000 0.00000000 0.00000000 0.00000000
0.00007601 0.095456522012 0.00000000 0.00000000 0.00000000 0.00000000
0.15867972 0.095464437453 0.00320496 0.00018688 0.02499237 0.00000000
0.15887185 0.095464437897 0.00321273 0.02505325 0.00018701 0.00000000
0.00004264 0.095482379223 0.00000000 0.00000000 0.00000000 0.00000000
0.00006518 0.095528791925 0.00000000 0.00000000 0.00000000 0.00000000
0.41200420 0.095529285440 0.02162114 0.00581934 0.16392812 0.00000000
0.41203200 0.095529285593 0.02162406 0.16393664 0.00583373 0.00000000
0.67218314 0.095539896967 0.05755708 0.00000000 0.00000000 0.45183017
0.00002207 0.095589686835 0.00000000 0.00000000 0.00000000 0.00000000
0.05001084 0.095625086366 0.00031889 0.00097805 0.00152303 0.00000000
0.05003944 0.095625086424 0.00031925 0.00152342 0.00098053 0.00000000
0.19134432 0.095688447080 0.00467121 0.00000000 0.00000000 0.03661265
0.00002135 0.095689464804 0.00000000 0.00000000 0.00000000 0.00000000
0.13205326 0.095727563565 0.00222574 0.00600093 0.01143714 0.00000000
0.13205170 0.095727563630 0.00222569 0.01144063 0.00599702 0.00000000
0.00002705 0.095735052409 0.00000000 0.00000000 0.00000000 0.00000000
0.36814913 0.097872750247 0.01768675 0.06776727 0.06776651 0.00000000
0.36814254 0.097872769006 0.01768612 0.06776484 0.06776409 0.00000000
0.28414735 0.097952974235 0.01054493 0.04036994 0.04036978 0.00000000
0.28414769 0.097952992994 0.01054495 0.04036942 0.04037049 0.00000000
0.04955606 0.098013433920 0.00032094 0.00000000 0.00000000 0.00245580
0.49229280 0.098013433944 0.03167170 0.00000000 0.00000000 0.24235220
0.49230387 0.098013452679 0.03167313 0.00000000 0.00000000 0.24236310
0.04955326 0.098013452703 0.00032090 0.00000000 0.00000000 0.00245553
0.86943907 0.098020399947 0.09879467 0.37796349 0.37796081 0.00000000
0.86944577 0.098020418706 0.09879621 0.37796633 0.37796962 0.00000000
