 0.0003  0.089785  0.000000  0.0000  0.0000  0.0000
 0.7913  0.089872  0.075031  0.0029  0.6232  0.0000
 0.7919  0.089872  0.075144  0.6241  0.0029  0.0000
 0.0009  0.089887  0.000000  0.0000  0.0000  0.0000
 0.0004  0.090139  0.000000  0.0000  0.0000  0.0000
 0.8672  0.090256  0.090509  0.0025  0.7496  0.0000
 0.8710  0.090256  0.091300  0.7562  0.0025  0.0000
 0.7483  0.090281  0.067395  0.0000  0.0000  0.5599
 0.0002  0.090397  0.000000  0.0000  0.0000  0.0000
 0.0003  0.090432  0.000000  0.0000  0.0000  0.0000
 1.9044  0.090520  0.437707  3.6180  0.0086  0.0000
 1.9053  0.090520  0.438134  0.0086  3.6215  0.0000
 2.1859  0.090648  0.577522  0.0090  4.7693  0.0000
 2.1886  0.090648  0.578918  4.7808  0.0090  0.0000
 0.0044  0.090707  0.000002  0.0000  0.0000  0.0000
 0.0004  0.090843  0.000000  0.0000  0.0000  0.0000
 0.0018  0.091033  0.000000  0.0000  0.0000  0.0000
 1.4361  0.091039  0.250328  0.8338  1.2285  0.0000
 1.4366  0.091039  0.250522  1.2279  0.8360  0.0000
 0.0007  0.091123  0.000000  0.0000  0.0000  0.0000
 0.0001  0.091167  0.000000  0.0000  0.0000  0.0000
 2.0150  0.091252  0.494006  3.5641  0.4961  0.0000
 2.0162  0.091252  0.494574  0.4982  3.5667  0.0000
 1.4529  0.091301  0.256965  1.4452  0.6657  0.0000
 1.4518  0.091302  0.256586  0.6574  1.4503  0.0000
 0.0017  0.091327  0.000000  0.0000  0.0000  0.0000
 0.3263  0.091337  0.012965  0.0000  0.0000  0.1065
 0.0740  0.091381  0.000667  0.0008  0.0047  0.0000
 0.0726  0.091381  0.000643  0.0042  0.0010  0.0000
 2.8958  0.091443  1.022442  0.1977  8.1882  0.0000
 2.8992  0.091444  1.024836  8.2077  0.1978  0.0000
 0.0006  0.091553  0.000000  0.0000  0.0000  0.0000
 0.0011  0.091610  0.000000  0.0000  0.0000  0.0000
 0.9728  0.091685  0.115683  0.0000  0.0000  0.9463
 0.7669  0.091749  0.071946  0.0418  0.5463  0.0000
 0.7683  0.091749  0.072205  0.5480  0.0423  0.0000
