-18.0000  0.00000003
-17.3571  0.00000008
-16.7143  0.00000027
-16.0714  0.00000091
-15.4286  0.00000300
-14.7857  0.00001004
-14.1429  0.00003388
-13.5000  0.00011528
-12.8571  0.00039297
-12.2143  0.00132944
-11.5714  0.00437769
-10.9286  0.01360558
-10.2857  0.03755857
-9.6429  0.08189216
-9.0000  0.12416240
-8.3571  0.12522325
-7.7143  0.08387293
-7.0714  0.03829299
-6.4286  0.01312585
-5.7857  0.00471026
-5.1429  0.00659309
-4.5000  0.01838272
-3.8571  0.03959939
-3.2143  0.05818750
-2.5714  0.05827532
-1.9286  0.04006686
-1.2857  0.01916445
-0.6429  0.00701552
 0.0000  0.00350836
 0.6429  0.00701649
 1.2857  0.01916688
 1.9286  0.04007147
 2.5714  0.05828264
 3.2143  0.05819604
 3.8571  0.03960569
 4.5000  0.01838555
 5.1429  0.00659408
 5.7857  0.00471073
 6.4286  0.01312661
 7.0714  0.03829490
 7.7143  0.08387702
 8.3571  0.12522971
 9.0000  0.12416932
 9.6429  0.08189680
 10.2857  0.03756058
 10.9286  0.01360630
 11.5714  0.00437794
 12.2143  0.00132953
 12.8571  0.00039301
 13.5000  0.00011529
 14.1429  0.00003389
 14.7857  0.00001004
 15.4286  0.00000301
 16.0714  0.00000091
 16.7143  0.00000027
 17.3571  0.00000008
