3827
Se -53.14363014 -53.14363014  2.89747906
Cd -55.93588926 -50.28674239  5.77388768
Se -53.09978850 -47.47577498  8.66085987
Cd -55.85255235 -44.62380052  11.56519864
S -53.02098692 -41.83305318  14.27875067
Cd -50.28674239 -55.93588926  5.77388768
Se -47.47577498 -53.09978850  8.66085987
Cd -50.23345212 -50.23345212  11.55552324
S -47.42324060 -47.42324060  14.26907528
Cd -50.17203602 -44.58657292  16.99727269
Cd -44.62380052 -55.85255235  11.56519864
S -41.83305318 -53.02098692  14.27875067
Cd -44.58657292 -50.17203602  16.99727269
Se -53.09752083 -53.09752083 -8.62928255
Cd -55.96518001 -50.32604869 -5.74408670
Se -53.15874795 -47.51338053 -2.86355848
Cd -56.00184070 -44.70524771  0.00866245
Se -53.16989733 -41.89919359  2.88676432
Cd -55.97084919 -39.07102968  5.76636657
Se -53.12303213 -36.28217206  8.65753395
Cd -55.87938645 -33.44966178  11.56663483
S -53.03686062 -30.67459916  14.28247343
Cd -50.32604869 -55.96518001 -5.74408670
Se -47.51338053 -53.15874795 -2.86355848
Cd -50.33587527 -50.33587527  0.00826273
Se -47.51980560 -47.51980560  2.88540371
Cd -50.31433239 -44.68275997  5.76065960
Se -47.49202663 -41.87783969  8.65118447
Cd -50.25877445 -39.04343968  11.55112018
S -47.43741355 -36.25628282  14.26952881
Cd -50.18998842 -33.43605575  17.00022066
Cd -44.70524771 -56.00184070  0.00866245
Se -41.89919359 -53.16989733  2.88676432
Cd -44.68275997 -50.31433239  5.76065960
Se -41.87783969 -47.49202663  8.65118447
Cd -44.64496545 -44.64496545  11.54529982
S -41.84231284 -41.84231284  14.26461552
Cd -44.60206867 -39.01736146  16.98665243
Cd -39.07102968 -55.97084919  5.76636657
Se -36.28217206 -53.12303213  8.65753395
Cd -39.04343968 -50.25877445  11.55112018
S -36.25628282 -47.43741355  14.26952881
Cd -39.01736146 -44.60206867  16.98665243
Cd -33.44966178 -55.87938645  11.56663483
S -30.67459916 -53.03686062  14.28247343
Cd -33.43605575 -50.18998842  17.00022066
S -53.02684508 -47.43401204 -14.25579050
Cd -55.88694536 -44.68257100 -11.54341010
Se -53.11433939 -41.87500510 -8.63943038
Cd -55.98445522 -39.10523372 -5.75689905
Se -53.18123569 -36.29332145 -2.87737238
Cd -56.02791892 -33.49860568 -0.00040775
Se -53.19238507 -30.70388992  2.88275810
Cd -55.99465974 -27.88838717  5.76751931
Se -53.13833891 -25.11237969  8.66076538
Cd -55.89412632 -22.28856214  11.57375910
S -53.04498644 -19.52124741  14.29075043
S -47.43401204 -53.02684508 -14.25579050
Cd -50.27710479 -50.27710479 -11.53568112
Se -47.48579053 -47.48579053 -8.63667138
Cd -50.33304068 -44.70883819 -5.75347864
Se -47.52830937 -41.90146126 -2.87742907
Cd -50.35741814 -39.09899762 -0.00013408
Se -47.53889183 -36.29766782  2.88253133
Cd -50.33965472 -33.48197609  5.76256822
Se -47.50827827 -30.69651999  8.65760954
Cd -50.27804965 -27.87553703  11.55964284
