-40.0000  0.00000000
-39.2857  0.00000000
-38.5714  0.00000000
-37.8571  0.00000000
-37.1429  0.00000001
-36.4286  0.00000002
-35.7143  0.00000006
-35.0000  0.00000018
-34.2857  0.00000048
-33.5714  0.00000120
-32.8571  0.00000257
-32.1429  0.00000385
-31.4286  0.00000384
-30.7143  0.00000426
-30.0000  0.00000468
-29.2857  0.00000359
-28.5714  0.00000459
-27.8571  0.00000989
-27.1429  0.00001741
-26.4286  0.00001785
-25.7143  0.00001433
-25.0000  0.00002038
-24.2857  0.00002190
-23.5714  0.00001947
-22.8571  0.00003552
-22.1429  0.00007763
-21.4286  0.00012331
-20.7143  0.00012397
-20.0000  0.00012363
-19.2857  0.00013682
-18.5714  0.00010805
-17.8571  0.00014066
-17.1429  0.00036349
-16.4286  0.00089658
-15.7143  0.00164488
-15.0000  0.00201871
-14.2857  0.00166330
-13.5714  0.00089060
-12.8571  0.00058634
-12.1429  0.00174602
-11.4286  0.00618633
-10.7143  0.01840660
-10.0000  0.04121314
-9.2857  0.05947135
-8.5714  0.05236709
-7.8571  0.02746966
-7.1429  0.00859554
-6.4286  0.00204720
-5.7143  0.00479156
-5.0000  0.02063090
-4.2857  0.06096506
-3.5714  0.11631758
-2.8571  0.13293468
-2.1429  0.09031800
-1.4286  0.03677398
-0.7143  0.00940863
-0.0000  0.00250841
 0.7143  0.00940917
 1.4286  0.03677541
 2.1429  0.09032053
 2.8571  0.13293808
 3.5714  0.11632152
 4.2857  0.06096852
 5.0000  0.02063282
 5.7143  0.00479238
 6.4286  0.00204766
 7.1429  0.00859630
 7.8571  0.02747147
 8.5714  0.05237028
 9.2857  0.05947510
 10.0000  0.04121644
 10.7143  0.01840850
 11.4286  0.00618709
 12.1429  0.00174627
 12.8571  0.00058648
 13.5714  0.00089081
 14.2857  0.00166355
 15.0000  0.00201907
 15.7143  0.00164539
 16.4286  0.00089698
 17.1429  0.00036368
 17.8571  0.00014075
 18.5714  0.00010812
 19.2857  0.00013688
 20.0000  0.00012365
 20.7143  0.00012400
 21.4286  0.00012338
 22.1429  0.00007768
 22.8571  0.00003555
 23.5714  0.00001949
 24.2857  0.00002192
 25.0000  0.00002040
 25.7143  0.00001434
 26.4286  0.00001786
 27.1429  0.00001743
 27.8571  0.00000990
 28.5714  0.00000460
 29.2857  0.00000359
 30.0000  0.00000469
 30.7143  0.00000427
 31.4286  0.00000384
 32.1429  0.00000386
 32.8571  0.00000257
 33.5714  0.00000120
 34.2857  0.00000048
 35.0000  0.00000018
 35.7143  0.00000006
 36.4286  0.00000002
 37.1429  0.00000001
 37.8571  0.00000000
 38.5714  0.00000000
 39.2857  0.00000000
