37 50 0.00000353 0.082852602168 0.00000000 0.00000000 0.00000000 0.00000000
46 50 0.00000361 0.081498597170 0.00000000 0.00000000 0.00000000 0.00000000
33 50 0.00000367 0.083145356861 0.00000000 0.00000000 0.00000000 0.00000000
18 50 0.00000474 0.083435414935 0.00000000 0.00000000 0.00000000 0.00000000
19 50 0.00000489 0.083406709267 0.00000000 0.00000000 0.00000000 0.00000000
41 50 0.00000538 0.082746671136 0.00000000 0.00000000 0.00000000 0.00000000
42 50 0.00000759 0.082524957585 0.00000000 0.00000000 0.00000000 0.00000000
22 50 0.00001830 0.083387286680 0.00000000 0.00000000 0.00000000 0.00000000
13 50 0.00002013 0.083870315926 0.00000000 0.00000000 0.00000000 0.00000000
4 50 0.00002035 0.084377234307 0.00000000 0.00000000 0.00000000 0.00000000
14 50 0.00002682 0.083592008824 0.00000000 0.00000000 0.00000000 0.00000000
15 50 0.00002747 0.083561138760 0.00000000 0.00000000 0.00000000 0.00000000
5 50 0.00003168 0.084347344531 0.00000000 0.00000000 0.00000000 0.00000000
6 50 0.00005106 0.084310008573 0.00000000 0.00000000 0.00000000 0.00000000
26 50 0.00007802 0.083348249046 0.00000000 0.00000000 0.00000000 0.00000000
29 50 0.00037052 0.083293024544 0.00000002 0.00000001 0.00000011 0.00000002
12 50 0.00129892 0.083960361863 0.00000019 0.00000093 0.00000075 0.00000000
11 50 0.00130321 0.083960362907 0.00000019 0.00000085 0.00000085 0.00000000
21 50 0.00312166 0.083402665117 0.00000108 0.00000527 0.00000448 0.00000000
20 50 0.00313682 0.083402665322 0.00000109 0.00000458 0.00000525 0.00000000
7 50 0.00367242 0.084286733415 0.00000152 0.00000000 0.00000000 0.00001349
9 50 0.00722779 0.084269857094 0.00000587 0.00005206 0.00000018 0.00000000
8 50 0.00729335 0.084269857114 0.00000598 0.00000022 0.00005298 0.00000000
24 50 0.00817878 0.083377158439 0.00000744 0.00003771 0.00002918 0.00000000
23 50 0.00818513 0.083377158916 0.00000745 0.00002918 0.00003781 0.00000000
47 50 0.01248888 0.081486949610 0.00001695 0.00007558 0.00008039 0.00000000
48 50 0.01249133 0.081486949456 0.00001695 0.00008041 0.00007562 0.00000000
30 50 0.01263754 0.083241622612 0.00001773 0.00000000 0.00000000 0.00015971
25 50 0.01443198 0.083370511195 0.00002315 0.00000000 0.00000000 0.00020828
2 50 0.01735361 0.084422443769 0.00003390 0.00014561 0.00015554 0.00000000
3 50 0.01739914 0.084422443477 0.00003408 0.00015640 0.00014633 0.00000000
27 50 0.02325089 0.083300718570 0.00006004 0.00025036 0.00029024 0.00000000
28 50 0.02325858 0.083300717487 0.00006008 0.00028273 0.00025822 0.00000002
1 50 0.02673532 0.084450932928 0.00008048 0.00035396 0.00036082 0.00000000
0 50 0.02675193 0.084450933452 0.00008058 0.00036172 0.00035394 0.00000000
36 50 0.03616858 0.082900547633 0.00014460 0.00018516 0.00112300 0.00000000
35 50 0.03617126 0.082900547700 0.00014462 0.00112312 0.00018524 0.00000000
31 50 0.03722279 0.083174852609 0.00015366 0.00075088 0.00063466 0.00000000
32 50 0.03724151 0.083174852238 0.00015381 0.00063604 0.00075089 0.00000000
39 50 0.04378978 0.082773929880 0.00021163 0.00101744 0.00090010 0.00000000
38 50 0.04379257 0.082773930292 0.00021166 0.00089993 0.00101786 0.00000000
17 50 0.05078437 0.083551449024 0.00028731 0.00125820 0.00132085 0.00000000
16 50 0.05079642 0.083551449204 0.00028745 0.00132164 0.00125864 0.00000000
43 50 0.05266074 0.082404299053 0.00030469 0.00120047 0.00157269 0.00000000
44 50 0.05266105 0.082404298642 0.00030470 0.00157392 0.00119927 0.00000000
10 50 0.07007487 0.084038537188 0.00055023 0.00000000 0.00000000 0.00491048
34 50 0.35633113 0.082922864895 0.01403850 0.00000000 0.00000000 0.12697187
40 50 0.72614208 0.082770239956 0.05819104 0.00000000 0.00000000 0.52728231
49 50 1.47252723 0.081463157147 0.23551938 0.00000000 0.00000000 2.16833643
45 50 2.53209566 0.082287196434 0.70344674 0.00000000 0.00000000 6.41150842
24 51 0.00024298 0.088076864012 0.00000001 0.00000000 0.00000000 0.00000006
33 51 0.00035389 0.087845062434 0.00000001 0.00000007 0.00000005 0.00000000
26 51 0.00055948 0.088047954619 0.00000004 0.00000021 0.00000011 0.00000000
21 51 0.00076962 0.088102370690 0.00000007 0.00000000 0.00000000 0.00000059
0 51 0.00108450 0.089150639025 0.00000014 0.00000000 0.00000000 0.00000118
28 51 0.00116592 0.088000423060 0.00000016 0.00000001 0.00000002 0.00000133
5 51 0.00309529 0.089047050104 0.00000114 0.00000570 0.00000388 0.00000000
2 51 0.00318910 0.089122149342 0.00000121 0.00000000 0.00000000 0.00001017
46 51 0.00332066 0.086198302743 0.00000127 0.00000657 0.00000446 0.00000000
25 51 0.00534880 0.088070216768 0.00000336 0.00001170 0.00001691 0.00000000
37 51 0.00666065 0.087552307741 0.00000518 0.00002643 0.00001794 0.00000000
16 51 0.00716361 0.088251154777 0.00000604 0.00000000 0.00000000 0.00005132
23 51 0.00770475 0.088076864489 0.00000697 0.00000000 0.00000000 0.00005936
32 51 0.00792360 0.087874557811 0.00000736 0.00000000 0.00000000 0.00006278
12 51 0.00804999 0.088660067436 0.00000766 0.00000000 0.00000000 0.00006480
40 51 0.00928260 0.087469945529 0.00001005 0.00003483 0.00005134 0.00000000
42 51 0.01064975 0.087224663158 0.00001319 0.00006760 0.00004582 0.00000000
1 51 0.01182463 0.089150638501 0.00001662 0.00000000 0.00000000 0.00013982
13 51 0.01189063 0.088570021499 0.00001670 0.00008434 0.00005705 0.00000000
20 51 0.01209621 0.088102370896 0.00001719 0.00000000 0.00000000 0.00014632
30 51 0.01271123 0.087941328186 0.00001895 0.00006527 0.00009630 0.00000000
10 51 0.01294591 0.088738242761 0.00001983 0.00006793 0.00009967 0.00000000
22 51 0.01395387 0.088086992253 0.00002287 0.00007870 0.00011601 0.00000000
18 51 0.01606879 0.088135120508 0.00003034 0.00010427 0.00015393 0.00000000
27 51 0.01720788 0.088000424143 0.00003474 0.00000000 0.00000001 0.00029610
4 51 0.01722738 0.089076939880 0.00003525 0.00011990 0.00017688 0.00000000
6 51 0.01883722 0.089009714146 0.00004211 0.00021118 0.00014366 0.00000000
19 51 0.01984846 0.088106414840 0.00004628 0.00023475 0.00015922 0.00000000
34 51 0.02597227 0.087622570468 0.00007881 0.00027243 0.00040213 0.00000000
3 51 0.02799954 0.089122149050 0.00009316 0.00000000 0.00000000 0.00078397
49 51 0.03350144 0.086162862720 0.00012894 0.00045351 0.00066883 0.00000000
9 51 0.04094784 0.088969562667 0.00019890 0.00000000 0.00000000 0.00167673
7 51 0.04463701 0.088986438988 0.00023640 0.00080550 0.00118696 0.00000000
8 51 0.05637526 0.088969562687 0.00037701 0.00000000 0.00000000 0.00317817
31 51 0.05698462 0.087874558182 0.00038047 0.00000000 0.00000000 0.00324725
11 51 0.07046179 0.088660068480 0.00058691 0.00000000 0.00000000 0.00496486
45 51 0.08468478 0.086986902007 0.00083177 0.00289817 0.00427334 0.00000000
17 51 0.08479960 0.088251154597 0.00084615 0.00000000 0.00000000 0.00719097
39 51 0.09152106 0.087473635453 0.00097692 0.00000000 0.00000000 0.00837610
44 51 0.09381993 0.087104004215 0.00102227 0.00000000 0.00000000 0.00880218
15 51 0.11016560 0.088260844333 0.00142823 0.00490409 0.00723237 0.00000000
14 51 0.11382828 0.088291714397 0.00152531 0.00771997 0.00523691 0.00000000
41 51 0.12238109 0.087446376709 0.00174626 0.00605234 0.00892479 0.00000000
29 51 0.13318876 0.087992730117 0.00208123 0.01058147 0.00715777 0.00000001
48 51 0.14933963 0.086186655029 0.00256288 0.00000000 0.00000000 0.02230233
36 51 0.26767925 0.087600253206 0.00836900 0.00000000 0.00000000 0.07165218
35 51 0.49449547 0.087600253273 0.02856069 0.00000000 0.00000000 0.24452577
38 51 1.38720772 0.087473635865 0.22443930 0.00000000 0.00000000 1.92434525
47 51 1.83882628 0.086186655183 0.38856186 0.00000000 0.00000000 3.38128209
43 51 3.27418396 0.087104004626 1.24503916 0.00000000 0.00000000 10.72028063
23 52 0.00024564 0.088076864901 0.00000001 0.00000000 0.00000000 0.00000006
33 52 0.00035718 0.087845062847 0.00000001 0.00000005 0.00000007 0.00000000
26 52 0.00060651 0.088047955032 0.00000004 0.00000014 0.00000023 0.00000000
20 52 0.00075855 0.088102371308 0.00000007 0.00000000 0.00000000 0.00000058
1 52 0.00108782 0.089150638913 0.00000014 0.00000000 0.00000000 0.00000118
27 52 0.00109019 0.088000424556 0.00000014 0.00000000 0.00000001 0.00000118
5 52 0.00309080 0.089047050516 0.00000113 0.00000381 0.00000575 0.00000000
3 52 0.00317901 0.089122149463 0.00000120 0.00000000 0.00000000 0.00001011
46 52 0.00332269 0.086198303155 0.00000127 0.00000447 0.00000657 0.00000000
25 52 0.00534983 0.088070217181 0.00000336 0.00001719 0.00001143 0.00000000
37 52 0.00665541 0.087552308153 0.00000517 0.00001790 0.00002640 0.00000000
17 52 0.00716605 0.088251155010 0.00000604 0.00000000 0.00000000 0.00005135
24 52 0.00770466 0.088076864424 0.00000697 0.00000000 0.00000000 0.00005936
31 52 0.00792158 0.087874558595 0.00000735 0.00000000 0.00000000 0.00006275
11 52 0.00802616 0.088660068893 0.00000762 0.00000000 0.00000000 0.00006442
40 52 0.00929080 0.087469945942 0.00001007 0.00005156 0.00003474 0.00000001
42 52 0.01066072 0.087224663570 0.00001322 0.00004616 0.00006749 0.00000000
0 52 0.01184820 0.089150639437 0.00001669 0.00000000 0.00000000 0.00014038
13 52 0.01190147 0.088570021912 0.00001673 0.00005716 0.00008448 0.00000000
21 52 0.01209187 0.088102371103 0.00001718 0.00000000 0.00000000 0.00014621
30 52 0.01271445 0.087941328598 0.00001896 0.00009647 0.00006519 0.00000000
10 52 0.01295295 0.088738243174 0.00001985 0.00010015 0.00006762 0.00000000
22 52 0.01397340 0.088086992666 0.00002293 0.00011628 0.00007897 0.00000000
18 52 0.01605273 0.088135120921 0.00003028 0.00015345 0.00010424 0.00000000
28 52 0.01716021 0.088000423472 0.00003455 0.00000000 0.00000004 0.00029443
4 52 0.01725188 0.089076940292 0.00003535 0.00017748 0.00012015 0.00000000
6 52 0.01884682 0.089009714559 0.00004216 0.00014372 0.00021149 0.00000000
19 52 0.01985818 0.088106415253 0.00004633 0.00015936 0.00023499 0.00000000
34 52 0.02597063 0.087622570880 0.00007880 0.00040177 0.00027270 0.00000000
2 52 0.02799676 0.089122149754 0.00009314 0.00000000 0.00000000 0.00078382
49 52 0.03350213 0.086162863132 0.00012894 0.00066888 0.00045351 0.00000000
8 52 0.04093816 0.088969563099 0.00019881 0.00000000 0.00000000 0.00167593
7 52 0.04465309 0.088986439401 0.00023657 0.00119090 0.00080299 0.00000000
9 52 0.05636615 0.088969563079 0.00037689 0.00000000 0.00000000 0.00317714
32 52 0.05698764 0.087874558223 0.00038051 0.00000000 0.00000000 0.00324759
12 52 0.07048092 0.088660067849 0.00058723 0.00000000 0.00000000 0.00496756
45 52 0.08468501 0.086986902420 0.00083177 0.00427344 0.00289812 0.00000000
16 52 0.08480608 0.088251155189 0.00084628 0.00000000 0.00000000 0.00719207
38 52 0.09152076 0.087473636277 0.00097691 0.00000000 0.00000000 0.00837605
43 52 0.09381576 0.087104005039 0.00102218 0.00000001 0.00000000 0.00880139
15 52 0.11014522 0.088260844746 0.00142770 0.00722973 0.00490224 0.00000000
14 52 0.11383253 0.088291714809 0.00152543 0.00523796 0.00771989 0.00000000
41 52 0.12237291 0.087446377121 0.00174603 0.00892347 0.00605166 0.00000000
29 52 0.13350348 0.087992730529 0.00209108 0.00717627 0.01064691 0.00000000
47 52 0.14933987 0.086186655596 0.00256289 0.00000000 0.00000000 0.02230240
35 52 0.26767770 0.087600253686 0.00836890 0.00000000 0.00000000 0.07165135
36 52 0.49449754 0.087600253618 0.02856093 0.00000000 0.00000000 0.24452782
39 52 1.38721319 0.087473635865 0.22444107 0.00000000 0.00000000 1.92436044
48 52 1.83882638 0.086186655442 0.38856190 0.00000000 0.00000000 3.38128247
