-35.0000  0.00000000
-34.2708  0.00000000
-33.5417  0.00000000
-32.8125  0.00000001
-32.0833  0.00000002
-31.3542  0.00000005
-30.6250  0.00000014
-29.8958  0.00000040
-29.1667  0.00000116
-28.4375  0.00000316
-27.7083  0.00000787
-26.9792  0.00001525
-26.2500  0.00001950
-25.5208  0.00002074
-24.7917  0.00002153
-24.0625  0.00001573
-23.3333  0.00001575
-22.6042  0.00003675
-21.8750  0.00008517
-21.1458  0.00013994
-20.4167  0.00015817
-19.6875  0.00014798
-18.9583  0.00010648
-18.2292  0.00007876
-17.5000  0.00018365
-16.7708  0.00056254
-16.0417  0.00137752
-15.3125  0.00224530
-14.5833  0.00219333
-13.8542  0.00122958
-13.1250  0.00047578
-12.3958  0.00098554
-11.6667  0.00402503
-10.9375  0.01340433
-10.2083  0.03441145
-9.4792  0.05788331
-8.7500  0.05809601
-8.0208  0.03393181
-7.2917  0.01139192
-6.5625  0.00234151
-5.8333  0.00344573
-5.1042  0.01677660
-4.3750  0.05385101
-3.6458  0.11046343
-2.9167  0.13317986
-2.1875  0.09342698
-1.4583  0.03826585
-0.7292  0.00953169
-0.0000  0.00231990
 0.7292  0.00953170
 1.4583  0.03826587
 2.1875  0.09342703
 2.9167  0.13317993
 3.6458  0.11046349
 4.3750  0.05385104
 5.1042  0.01677661
 5.8333  0.00344573
 6.5625  0.00234150
 7.2917  0.01139190
 8.0208  0.03393178
 8.7500  0.05809596
 9.4792  0.05788327
 10.2083  0.03441142
 10.9375  0.01340432
 11.6667  0.00402503
 12.3958  0.00098554
 13.1250  0.00047578
 13.8542  0.00122957
 14.5833  0.00219333
 15.3125  0.00224530
 16.0417  0.00137752
 16.7708  0.00056254
 17.5000  0.00018365
 18.2292  0.00007876
 18.9583  0.00010648
 19.6875  0.00014798
 20.4167  0.00015817
 21.1458  0.00013994
 21.8750  0.00008517
 22.6042  0.00003675
 23.3333  0.00001575
 24.0625  0.00001573
 24.7917  0.00002153
 25.5208  0.00002074
 26.2500  0.00001950
 26.9792  0.00001525
 27.7083  0.00000787
 28.4375  0.00000316
 29.1667  0.00000116
 29.8958  0.00000040
 30.6250  0.00000014
 31.3542  0.00000005
 32.0833  0.00000002
 32.8125  0.00000001
 33.5417  0.00000000
 34.2708  0.00000000
