-18 0.000115354515823145
-17.3571428571429 0.000127254379273607
-16.7142857142857 0.000168565774779889
-16.0714285714286 0.000258163040971622
-15.4285714285714 0.000435352355876329
-14.7857142857143 0.000774424107364257
-14.1428571428571 0.00141093308090945
-13.5 0.00259193555466448
-12.8571428571429 0.0047186770519179
-12.2142857142857 0.0082966797435799
-11.5714285714286 0.0135397424690251
-10.9285714285714 0.0194570506384593
-10.2857142857143 0.0230522847613047
-9.64285714285714 0.0235895208917781
-9 0.0287217225750198
-8.35714285714285 0.0382694796333762
-7.71428571428571 0.0380457713044286
-7.07142857142857 0.028674177440921
-6.42857142857143 0.0277397332505292
-5.78571428571428 0.0344708266571645
-5.14285714285714 0.0406634450052024
-4.5 0.0445696612544598
-3.85714285714285 0.0554167720825269
-3.21428571428571 0.0745676222402638
-2.57142857142857 0.0811607438651232
-1.92857142857143 0.0656876931148474
-1.28571428571428 0.0493282363121147
-0.64285714285714 0.0474590360752467
3.10862446895044e-15 0.0490491472923556
0.642857142857146 0.0474590372387631
1.28571428571429 0.0493282413537214
1.92857142857143 0.0656877009040684
2.57142857142857 0.0811607463930598
3.21428571428572 0.0745676195923493
3.85714285714286 0.0554167694429605
4.5 0.0445696610259022
5.14285714285715 0.0406634452805254
5.78571428571429 0.0344708275411059
6.42857142857143 0.0277397365316057
7.07142857142857 0.0286741839532816
7.71428571428572 0.0380457753930752
8.35714285714286 0.038269479098445
9 0.0287217249119167
9.64285714285715 0.0235895254299069
10.2857142857143 0.0230522861092406
10.9285714285714 0.0194570502824235
11.5714285714286 0.0135397426767125
12.2142857142857 0.00829668069333688
12.8571428571429 0.00471867837995861
13.5 0.00259193697202338
14.1428571428571 0.00141093451307439
14.7857142857143 0.000774425533910412
15.4285714285714 0.000435353739425655
16.0714285714286 0.000258164292495645
16.7142857142857 0.000168566781500919
17.3571428571429 0.000127255021461787
