6053
S -49.47465674 -27.48592041  10.99436816
S -49.47465674 -21.98873633  16.49155225
S -49.47465674 -16.49155225  21.98873633
S -49.47465674 -10.99436816  27.48592041
S -43.97747266 -38.48028858  5.49718408
Cd -46.72606471 -35.73169655  8.24577611
S -43.97747266 -32.98310449  10.99436816
Cd -46.72606471 -30.23451246  13.74296020
S -43.97747266 -27.48592041  16.49155225
Cd -46.72606471 -24.73732838  19.24014428
S -43.97747266 -21.98873633  21.98873633
Cd -46.72606471 -19.24014430  24.73732836
S -43.97747266 -16.49155225  27.48592041
Cd -46.72606471 -13.74296022  30.23451244
S -43.97747266 -10.99436816  32.98310449
Cd -46.72606471 -8.24577613  35.73169653
S -43.97747266 -5.49718408  38.48028858
S -38.48028858 -43.97747266  5.49718408
Cd -41.22888063 -41.22888063  8.24577611
S -38.48028858 -38.48028858  10.99436816
Cd -41.22888063 -35.73169655  13.74296020
S -38.48028858 -32.98310449  16.49155225
Cd -41.22888063 -30.23451246  19.24014428
S -38.48028858 -27.48592041  21.98873633
Cd -41.22888063 -24.73732838  24.73732836
S -38.48028858 -21.98873633  27.48592041
Cd -41.22888063 -19.24014430  30.23451244
S -38.48028858 -16.49155225  32.98310449
Cd -41.22888063 -13.74296022  35.73169653
S -38.48028858 -10.99436816  38.48028858
Cd -41.22888063 -8.24577613  41.22888061
S -38.48028858 -5.49718408  43.97747266
Cd -35.73169655 -46.72606471  8.24577611
S -32.98310449 -43.97747266  10.99436816
Cd -35.73169655 -41.22888063  13.74296020
S -32.98310449 -38.48028858  16.49155225
Cd -35.73169655 -35.73169655  19.24014428
S -32.98310449 -32.98310449  21.98873633
Cd -35.73169655 -30.23451246  24.73732836
S -32.98310449 -27.48592041  27.48592041
Cd -35.73169655 -24.73732838  30.23451244
S -32.98310449 -21.98873633  32.98310449
Cd -35.73169655 -19.24014430  35.73169653
S -32.98310449 -16.49155225  38.48028858
Cd -35.73169655 -13.74296022  41.22888061
S -32.98310449 -10.99436816  43.97747266
Cd -35.73169655 -8.24577613  46.72606469
S -27.48592041 -49.47465674  10.99436816
Cd -30.23451246 -46.72606471  13.74296020
S -27.48592041 -43.97747266  16.49155225
Cd -30.23451246 -41.22888063  19.24014428
S -27.48592041 -38.48028858  21.98873633
Cd -30.23451246 -35.73169655  24.73732836
S -27.48592041 -32.98310449  27.48592041
Cd -30.23451246 -30.23451246  30.23451244
S -27.48592041 -27.48592041  32.98310449
Cd -30.23451246 -24.73732838  35.73169653
S -27.48592041 -21.98873633  38.48028858
Cd -30.23451246 -19.24014430  41.22888061
S -27.48592041 -16.49155225  43.97747266
Cd -30.23451246 -13.74296022  46.72606469
S -27.48592041 -10.99436816  49.47465674
S -21.98873633 -49.47465674  16.49155225
Cd -24.73732838 -46.72606471  19.24014428
S -21.98873633 -43.97747266  21.98873633
Cd -24.73732838 -41.22888063  24.73732836
S -21.98873633 -38.48028858  27.48592041
Cd -24.73732838 -35.73169655  30.23451244
S -21.98873633 -32.98310449  32.98310449
Cd -24.73732838 -30.23451246  35.73169653
S -21.98873633 -27.48592041  38.48028858
Cd -24.73732838 -24.73732838  41.22888061
S -21.98873633 -21.98873633  43.97747266
Cd -24.73732838 -19.24014430  46.72606469
S -21.98873633 -16.49155225  49.47465674
S -16.49155225 -49.47465674  21.98873633
Cd -19.24014430 -46.72606471  24.73732836
S -16.49155225 -43.97747266  27.48592041
Cd -19.24014430 -41.22888063  30.23451244
S -16.49155225 -38.48028858  32.98310449
Cd -19.24014430 -35.73169655  35.73169653
S -16.49155225 -32.98310449  38.48028858
